countyfips,date,mobility,yoy_change,year,month,yearmonth,day,Date
51013,2021-07-30 00:00:00,-569.5,1.1695238095238096,2021,07,2021-07,30,2021-07-30
51059,2021-07-30 00:00:00,-144.0,0.09505703422053235,2021,07,2021-07,30,2021-07-30
51061,2021-07-30 00:00:00,378.5,-2.058741258741259,2021,07,2021-07,30,2021-07-30
51107,2021-07-30 00:00:00,81.5,-1.1621890547263682,2021,07,2021-07,30,2021-07-30
51153,2021-07-30 00:00:00,178.5,-1.6113013698630136,2021,07,2021-07,30,2021-07-30
51187,2021-07-30 00:00:00,141.0,-0.5260504201680672,2021,07,2021-07,30,2021-07-30
51510,2021-07-30 00:00:00,-455.0,1.3155216284987277,2021,07,2021-07,30,2021-07-30
51610,2021-07-30 00:00:00,-14.0,-0.5483870967741935,2021,07,2021-07,30,2021-07-30
51683,2021-07-30 00:00:00,2.0,-0.9622641509433962,2021,07,2021-07,30,2021-07-30
11001,2021-07-31 00:00:00,-166.5,-0.521551724137931,2021,07,2021-07,31,2021-07-31
24009,2021-07-31 00:00:00,-31.0,-0.7292576419213974,2021,07,2021-07,31,2021-07-31
24017,2021-07-31 00:00:00,-57.0,-0.7348837209302326,2021,07,2021-07,31,2021-07-31
24021,2021-07-31 00:00:00,69.0,-1.1707920792079207,2021,07,2021-07,31,2021-07-31
24031,2021-07-31 00:00:00,168.5,-1.8685567010309279,2021,07,2021-07,31,2021-07-31
24033,2021-07-31 00:00:00,-189.5,-0.5712669683257918,2021,07,2021-07,31,2021-07-31
24037,2021-07-31 00:00:00,21.5,-0.6814814814814815,2021,07,2021-07,31,2021-07-31
51013,2021-07-31 00:00:00,-592.5,1.2400756143667295,2021,07,2021-07,31,2021-07-31
51059,2021-07-31 00:00:00,-144.0,0.10344827586206895,2021,07,2021-07,31,2021-07-31
51061,2021-07-31 00:00:00,392.5,-3.26878612716763,2021,07,2021-07,31,2021-07-31
51107,2021-07-31 00:00:00,-271.0,3.5166666666666666,2021,07,2021-07,31,2021-07-31
51153,2021-07-31 00:00:00,171.5,-3.906779661016949,2021,07,2021-07,31,2021-07-31
51187,2021-07-31 00:00:00,92.0,-0.6385068762278978,2021,07,2021-07,31,2021-07-31
51510,2021-07-31 00:00:00,-11.5,-0.941025641025641,2021,07,2021-07,31,2021-07-31
51610,2021-07-31 00:00:00,-139.0,-0.560126582278481,2021,07,2021-07,31,2021-07-31
51683,2021-07-31 00:00:00,-7.0000000133,-1.2222222226444444,2021,07,2021-07,31,2021-07-31
11001,2021-08-01 00:00:00,-234.5,-0.3242074927953891,2021,08,2021-08,01,2021-08-01
24009,2021-08-01 00:00:00,-79.0,-0.5182926829268293,2021,08,2021-08,01,2021-08-01
24017,2021-08-01 00:00:00,-108.5,-0.5112612612612613,2021,08,2021-08,01,2021-08-01
24021,2021-08-01 00:00:00,149.5,-15.238095238095237,2021,08,2021-08,01,2021-08-01
24031,2021-08-01 00:00:00,152.0,-1.7855297157622738,2021,08,2021-08,01,2021-08-01
24033,2021-08-01 00:00:00,-416.5,-0.05769230769230771,2021,08,2021-08,01,2021-08-01
24037,2021-08-01 00:00:00,389.0,6.137614678899083,2021,08,2021-08,01,2021-08-01
51013,2021-08-01 00:00:00,-183.0,-0.32096474953617815,2021,08,2021-08,01,2021-08-01
51059,2021-08-01 00:00:00,-152.5,-0.22391857506361323,2021,08,2021-08,01,2021-08-01
51061,2021-08-01 00:00:00,421.0,-3.6561514195583595,2021,08,2021-08,01,2021-08-01
51107,2021-08-01 00:00:00,-271.5,1.6231884057971016,2021,08,2021-08,01,2021-08-01
51153,2021-08-01 00:00:00,355.0,-2.0597014925373136,2021,08,2021-08,01,2021-08-01
51187,2021-08-01 00:00:00,147.0,-0.7799401197604791,2021,08,2021-08,01,2021-08-01
51510,2021-08-01 00:00:00,-446.5,1.2493702770780857,2021,08,2021-08,01,2021-08-01
51610,2021-08-01 00:00:00,-141.0,-0.555205047318612,2021,08,2021-08,01,2021-08-01
51683,2021-08-01 00:00:00,-284.0,-30.894736842105264,2021,08,2021-08,01,2021-08-01
11001,2021-08-02 00:00:00,-229.0,5.63768115942029,2021,08,2021-08,02,2021-08-02
24009,2021-08-02 00:00:00,-56.5,-0.6048951048951049,2021,08,2021-08,02,2021-08-02
24017,2021-08-02 00:00:00,-528.5,-0.19619771863117874,2021,08,2021-08,02,2021-08-02
24021,2021-08-02 00:00:00,136.0,-1.3181286549707603,2021,08,2021-08,02,2021-08-02
24031,2021-08-02 00:00:00,167.5,-9.81578947368421,2021,08,2021-08,02,2021-08-02
24033,2021-08-02 00:00:00,-557.0,0.25875706214689265,2021,08,2021-08,02,2021-08-02
24037,2021-08-02 00:00:00,7.5,-0.9132947976878613,2021,08,2021-08,02,2021-08-02
51013,2021-08-02 00:00:00,-605.5,1.2509293680297398,2021,08,2021-08,02,2021-08-02
51059,2021-08-02 00:00:00,-136.5,-0.29639175257731953,2021,08,2021-08,02,2021-08-02
51061,2021-08-02 00:00:00,442.5,-2.3763608087091757,2021,08,2021-08,02,2021-08-02
51107,2021-08-02 00:00:00,-250.0,0.6556291390728477,2021,08,2021-08,02,2021-08-02
51153,2021-08-02 00:00:00,235.5,-1.7336448598130842,2021,08,2021-08,02,2021-08-02
51187,2021-08-02 00:00:00,156.0,-0.6218181818181818,2021,08,2021-08,02,2021-08-02
51510,2021-08-02 00:00:00,-336.5,16.256410256410255,2021,08,2021-08,02,2021-08-02
51610,2021-08-02 00:00:00,-14.0,-0.954983922829582,2021,08,2021-08,02,2021-08-02
51683,2021-08-02 00:00:00,-353.5,-5.620915032679738,2021,08,2021-08,02,2021-08-02
11001,2021-08-03 00:00:00,-227.0,0.7328244274809161,2021,08,2021-08,03,2021-08-03
24009,2021-08-03 00:00:00,-38.5,-0.8917018284106891,2021,08,2021-08,03,2021-08-03
24017,2021-08-03 00:00:00,-61.0,-0.9091586001489204,2021,08,2021-08,03,2021-08-03
24021,2021-08-03 00:00:00,206.5,-3.7905405405405403,2021,08,2021-08,03,2021-08-03
24031,2021-08-03 00:00:00,167.0,-9.789473684210526,2021,08,2021-08,03,2021-08-03
24033,2021-08-03 00:00:00,-543.0,0.2039911308203992,2021,08,2021-08,03,2021-08-03
24037,2021-08-03 00:00:00,-374.5,-2.0684736091298146,2021,08,2021-08,03,2021-08-03
51013,2021-08-03 00:00:00,-612.0,1.2254545454545456,2021,08,2021-08,03,2021-08-03
51059,2021-08-03 00:00:00,-136.5,-0.30000000000000004,2021,08,2021-08,03,2021-08-03
51061,2021-08-03 00:00:00,471.0,-2.3174825174825173,2021,08,2021-08,03,2021-08-03
51107,2021-08-03 00:00:00,-250.0,2.90625,2021,08,2021-08,03,2021-08-03
51153,2021-08-03 00:00:00,355.0,-2.038011695906433,2021,08,2021-08,03,2021-08-03
51187,2021-08-03 00:00:00,167.5,-0.7121993127147767,2021,08,2021-08,03,2021-08-03
51510,2021-08-03 00:00:00,-392.5,4.0,2021,08,2021-08,03,2021-08-03
51610,2021-08-03 00:00:00,-143.0,-0.540192926045016,2021,08,2021-08,03,2021-08-03
51683,2021-08-03 00:00:00,-424.0,-0.1442986881937437,2021,08,2021-08,03,2021-08-03
11001,2021-08-04 00:00:00,-223.0,0.6830188679245284,2021,08,2021-08,04,2021-08-04
