index,zips,date,median_listing_price,active_listing_count,year,month,yearmonth,netinflow,countyfips,countyname,cityid,cityname,czname,statename,statefips,stateabbrev,county_pop2019,ZIP,USPS_ZIP_PREF_CITY,RES_RATIO_x,BUS_RATIO_x,OTH_RATIO,TOT_RATIO_x,TOT_RATIO_y,RES_RATIO_y,BUS_RATIO_y,nearest_city,distance
416124,22124,2017-09-01,824900.0,88.0,2017,09,201709,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416125,22124,2017-10-01,794700.0,86.0,2017,10,201710,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416126,22124,2017-11-01,729950.0,67.0,2017,11,201711,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416127,22124,2017-12-01,719500.0,40.0,2017,12,201712,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416128,22124,2018-01-01,749950.0,33.0,2018,01,201801,-4.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416129,22124,2018-02-01,1171950.0,30.0,2018,02,201802,26.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416130,22124,2018-03-01,1137000.0,47.0,2018,03,201803,24.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416131,22124,2018-04-01,1059000.0,63.0,2018,04,201804,34.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416132,22124,2018-05-01,1034450.0,70.0,2018,05,201805,26.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416133,22124,2018-06-01,1125000.0,69.0,2018,06,201806,-17.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416134,22124,2018-07-01,1044750.0,70.0,2018,07,201807,19.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416135,22124,2018-08-01,879950.0,74.0,2018,08,201808,8.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416136,22124,2018-09-01,830000.0,76.0,2018,09,201809,-9.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416137,22124,2018-10-01,879950.0,64.0,2018,10,201810,12.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416138,22124,2018-11-01,875000.0,58.0,2018,11,201811,13.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416139,22124,2018-12-01,750000.0,38.0,2018,12,201812,32.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416140,22124,2019-01-01,849900.0,27.0,2019,01,201901,17.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416141,22124,2019-02-01,1050000.0,36.0,2019,02,201902,6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416142,22124,2019-03-01,967757.0,52.0,2019,03,201903,25.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416143,22124,2019-04-01,932307.0,59.0,2019,04,201904,6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416144,22124,2019-05-01,930000.0,64.0,2019,05,201905,32.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416145,22124,2019-06-01,919900.0,67.0,2019,06,201906,22.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416146,22124,2019-07-01,914000.0,69.0,2019,07,201907,16.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416147,22124,2019-08-01,899957.0,74.0,2019,08,201908,15.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416148,22124,2019-09-01,899450.0,73.0,2019,09,201909,37.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416149,22124,2019-10-01,899450.0,71.0,2019,10,201910,14.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416150,22124,2019-11-01,999500.0,49.0,2019,11,201911,32.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416151,22124,2019-12-01,1059950.0,33.0,2019,12,201912,-7.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416152,22124,2020-01-01,919900.0,25.0,2020,01,202001,26.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416153,22124,2020-02-01,1299999.0,25.0,2020,02,202002,0.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416154,22124,2020-03-01,1099500.0,34.0,2020,03,202003,33.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416155,22124,2020-04-01,1071000.0,35.0,2020,04,202004,35.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416156,22124,2020-05-01,1215000.0,33.0,2020,05,202005,54.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416157,22124,2020-06-01,1037500.0,39.0,2020,06,202006,44.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416158,22124,2020-07-01,1123350.0,35.0,2020,07,202007,14.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416159,22124,2020-08-01,1295000.0,35.0,2020,08,202008,4.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416160,22124,2020-09-01,1199000.0,35.0,2020,09,202009,13.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416161,22124,2020-10-01,1105000.0,42.0,2020,10,202010,0.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416162,22124,2020-11-01,844450.0,40.0,2020,11,202011,18.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416163,22124,2020-12-01,892000.0,31.0,2020,12,202012,21.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416164,22124,2021-01-01,985000.0,22.0,2021,01,202101,16.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416165,22124,2021-02-01,1364850.0,17.0,2021,02,202102,33.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416166,22124,2021-03-01,942000.0,19.0,2021,03,202103,4.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416167,22124,2021-04-01,1054950.0,27.0,2021,04,202104,8.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416168,22124,2021-05-01,949750.0,32.0,2021,05,202105,0.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416169,22124,2021-06-01,1049500.0,42.0,2021,06,202106,-29.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416170,22124,2021-07-01,932350.0,43.0,2021,07,202107,29.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416171,22124,2021-08-01,877500.0,49.0,2021,08,202108,-15.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416172,22124,2021-09-01,885000.0,50.0,2021,09,202109,33.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416173,22124,2021-10-01,800000.0,43.0,2021,10,202110,4.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416174,22124,2021-11-01,864000.0,25.0,2021,11,202111,26.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416175,22124,2021-12-01,1287450.0,17.0,2021,12,202112,-11.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416176,22124,2022-01-01,1529900.0,10.0,2022,01,202201,-23.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416177,22124,2022-02-01,1100000.0,10.0,2022,02,202202,11.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416178,22124,2022-03-01,924400.0,12.0,2022,03,202203,27.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416179,22124,2022-04-01,1400000.0,18.0,2022,04,202204,21.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22124.0,OAKTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,25.09332940268157
416294,22150,2016-07-01,489000.0,48.0,2016,07,201607,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416295,22150,2016-08-01,489450.0,47.0,2016,08,201608,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416296,22150,2016-09-01,482444.0,48.0,2016,09,201609,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416297,22150,2016-10-01,489900.0,44.0,2016,10,201610,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416298,22150,2016-11-01,494900.0,31.0,2016,11,201611,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416299,22150,2016-12-01,474900.0,22.0,2016,12,201612,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416300,22150,2017-01-01,487450.0,19.0,2017,01,201701,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416301,22150,2017-02-01,499900.0,19.0,2017,02,201702,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416302,22150,2017-03-01,507500.0,19.0,2017,03,201703,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416303,22150,2017-04-01,519000.0,16.0,2017,04,201704,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416304,22150,2017-05-01,498750.0,23.0,2017,05,201705,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416305,22150,2017-06-01,499500.0,25.0,2017,06,201706,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416306,22150,2017-07-01,509900.0,32.0,2017,07,201707,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416307,22150,2017-08-01,499450.0,35.0,2017,08,201708,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416308,22150,2017-09-01,499900.0,33.0,2017,09,201709,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416309,22150,2017-10-01,517400.0,36.0,2017,10,201710,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416310,22150,2017-11-01,521950.0,34.0,2017,11,201711,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416311,22150,2017-12-01,549950.0,20.0,2017,12,201712,,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416312,22150,2018-01-01,554000.0,16.0,2018,01,201801,-28.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416313,22150,2018-02-01,509900.0,20.0,2018,02,201802,-39.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416314,22150,2018-03-01,539900.0,26.0,2018,03,201803,-50.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416315,22150,2018-04-01,530000.0,31.0,2018,04,201804,-23.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416316,22150,2018-05-01,544950.0,40.0,2018,05,201805,23.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416317,22150,2018-06-01,540000.0,45.0,2018,06,201806,-20.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416318,22150,2018-07-01,534945.0,47.0,2018,07,201807,-6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416319,22150,2018-08-01,517495.0,49.0,2018,08,201808,-37.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416320,22150,2018-09-01,499000.0,50.0,2018,09,201809,-37.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416321,22150,2018-10-01,494500.0,50.0,2018,10,201810,-60.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416322,22150,2018-11-01,477000.0,51.0,2018,11,201811,-21.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416323,22150,2018-12-01,479900.0,32.0,2018,12,201812,-4.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416324,22150,2019-01-01,472444.0,19.0,2019,01,201901,39.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416325,22150,2019-02-01,501450.0,17.0,2019,02,201902,-14.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416326,22150,2019-03-01,524514.0,16.0,2019,03,201903,1.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416327,22150,2019-04-01,541564.0,18.0,2019,04,201904,-24.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416328,22150,2019-05-01,590000.0,22.0,2019,05,201905,-35.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416329,22150,2019-06-01,597500.0,27.0,2019,06,201906,-35.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416330,22150,2019-07-01,574900.0,29.0,2019,07,201907,-65.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416331,22150,2019-08-01,563800.0,25.0,2019,08,201908,47.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416332,22150,2019-09-01,549000.0,25.0,2019,09,201909,-14.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416333,22150,2019-10-01,599950.0,24.0,2019,10,201910,19.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416334,22150,2019-11-01,599900.0,29.0,2019,11,201911,37.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416335,22150,2019-12-01,577500.0,21.0,2019,12,201912,-17.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416336,22150,2020-01-01,570000.0,12.0,2020,01,202001,-21.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416337,22150,2020-02-01,615000.0,9.0,2020,02,202002,9.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416338,22150,2020-03-01,626450.0,9.0,2020,03,202003,-12.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416339,22150,2020-04-01,549950.0,12.0,2020,04,202004,-6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416340,22150,2020-05-01,569900.0,19.0,2020,05,202005,-10.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416341,22150,2020-06-01,557495.0,24.0,2020,06,202006,-46.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416342,22150,2020-07-01,574500.0,16.0,2020,07,202007,4.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416343,22150,2020-08-01,545000.0,15.0,2020,08,202008,-38.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416344,22150,2020-09-01,542450.0,8.0,2020,09,202009,20.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416345,22150,2020-10-01,569900.0,13.0,2020,10,202010,8.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
416346,22150,2020-11-01,530450.0,14.0,2020,11,202011,-56.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,22150.0,SPRINGFIELD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,19.82623869102288
