countyfips,date,commercial,new_case_count
24033,2020-07-16,-707.0,102.0
24033,2020-07-17,-700.0,110.0
24033,2020-07-18,-700.0,115.0
24033,2020-07-19,-707.5,121.0
24033,2020-07-20,-296.0,127.0
24033,2020-07-21,-270.0,129.0
24033,2020-07-22,-390.5,124.0
24033,2020-07-23,-376.5,120.0
24033,2020-07-24,-390.5,129.0
24033,2020-07-25,-397.5,143.0
24033,2020-07-26,-396.0,137.0
24033,2020-07-27,-380.0,153.0
24033,2020-07-28,-380.0,143.0
24033,2020-07-29,-316.5,154.0
24033,2020-07-30,-360.5,164.0
24033,2020-07-31,-375.0,172.0
24033,2020-08-01,-381.5,167.0
24033,2020-08-02,-387.5,169.0
24033,2020-08-03,-57.0,158.0
24033,2020-08-04,-61.0,172.0
24033,2020-08-05,-442.0,160.0
24033,2020-08-06,-442.0,153.0
24033,2020-08-07,-442.5,140.0
24033,2020-08-08,-451.0,137.0
24033,2020-08-09,-63.5,136.0
24033,2020-08-10,-451.0,136.0
24033,2020-08-11,-58.0,132.0
24033,2020-08-12,-466.5,134.0
24033,2020-08-13,-483.0,150.0
24033,2020-08-14,-491.5,148.0
24033,2020-08-15,-507.5,143.0
24033,2020-08-16,-531.5,136.0
24033,2020-08-17,-547.0,126.0
24033,2020-08-18,-546.5,123.0
24033,2020-08-19,-522.5,120.0
24033,2020-08-20,-499.0,106.0
24033,2020-08-21,-491.5,109.0
24033,2020-08-22,-476.5,104.0
24033,2020-08-23,-399.0,104.0
24033,2020-08-24,-391.5,108.0
24033,2020-08-25,-454.5,103.0
24033,2020-08-26,-384.5,99.0
24033,2020-08-27,-423.0,99.0
24033,2020-08-28,-399.0,97.0
24033,2020-08-29,-64.5,99.0
24033,2020-08-30,-435.5,100.0
24033,2020-08-31,-482.0,95.0
24033,2020-09-01,-10.0,98.0
24033,2020-09-02,-468.5,100.0
24033,2020-09-03,-501.0,106.0
24033,2020-09-04,-440.5,107.0
24033,2020-09-05,-63.0,113.0
24033,2020-09-06,-363.0,101.0
24033,2020-09-07,-58.5,116.0
24033,2020-09-08,-441.5,107.0
24033,2020-09-09,-481.5,106.0
24033,2020-09-10,-527.5,98.0
24033,2020-09-11,-74.0,105.0
24033,2020-09-12,-126.5,83.0
24033,2020-09-13,-127.5,117.0
24033,2020-09-14,-71.0,106.0
24033,2020-09-15,-560.0,114.0
24033,2020-09-16,-533.5,125.0
24033,2020-09-17,-502.5,137.0
24033,2020-09-18,-485.5,132.0
24033,2020-09-19,-469.0,132.0
24033,2020-09-20,-420.0,126.0
24033,2020-09-21,-412.5,124.0
24033,2020-09-22,-478.5,117.0
24033,2020-09-23,-472.5,106.0
24033,2020-09-24,-61.0,97.0
24033,2020-09-25,-474.0,90.0
24033,2020-09-26,-499.0,90.0
24033,2020-09-27,-522.5,92.0
24033,2020-09-28,-70.0,95.0
24033,2020-09-29,-532.5,100.0
24033,2020-09-30,-531.5,101.0
24033,2020-10-01,-11.0,103.0
24033,2020-10-02,-491.5,113.0
24033,2020-10-03,-63.5,113.0
24033,2020-10-04,-428.5,114.0
24033,2020-10-05,-429.5,111.0
24033,2020-10-06,-59.0,104.0
24033,2020-10-07,-60.0,105.0
24033,2020-10-08,-415.0,107.0
24033,2020-10-09,-424.0,102.0
24033,2020-10-10,-455.0,102.0
24033,2020-10-11,-510.0,98.0
24033,2020-10-12,-541.0,98.0
24033,2020-10-13,-464.0,105.0
24033,2020-10-14,-535.0,106.0
24033,2020-10-15,-471.5,107.0
24033,2020-10-16,-564.5,101.0
24033,2020-10-17,-485.5,101.0
24033,2020-10-18,-71.0,107.0
24033,2020-10-19,-539.5,104.0
24033,2020-10-20,-531.0,104.0
24033,2020-10-21,-538.5,102.0
24033,2020-10-22,-546.5,106.0
24033,2020-10-23,-524.0,113.0
24033,2020-10-24,-532.5,113.0
24033,2020-10-25,-73.5,112.0
24033,2020-10-26,-557.5,114.0
24033,2020-10-27,-565.0,128.0
24033,2020-10-28,-549.0,137.0
24033,2020-10-29,-132.0,136.0
24033,2020-10-30,-129.0,133.0
24033,2020-10-31,-124.5,133.0
24033,2020-11-01,-121.0,145.0
24033,2020-11-02,-70.0,151.0
24033,2020-11-03,-463.5,139.0
24033,2020-11-04,-555.0,139.0
24033,2020-11-05,-421.0,142.0
24033,2020-11-06,-71.5,158.0
24033,2020-11-07,-561.5,158.0
24033,2020-11-08,-529.0,158.0
24033,2020-11-09,-545.0,171.0
24033,2020-11-10,-58.5,189.0
24033,2020-11-11,-124.0,206.0
24033,2020-11-12,-79.0,209.0
24033,2020-11-13,-61.0,221.0
24033,2020-11-14,-129.0,239.0
24033,2020-11-15,-85.0,259.0
24033,2020-11-16,-13.5,261.0
24033,2020-11-17,-140.5,285.0
24033,2020-11-18,-138.5,287.0
24033,2020-11-19,-59.5,313.0
24033,2020-11-20,-58.5,303.0
24033,2020-11-21,-566.0,339.0
24033,2020-11-22,-535.5,340.0
24033,2020-11-23,-490.0,351.0
24033,2020-11-24,-352.5,335.0
24033,2020-11-25,-410.5,367.0
24033,2020-11-26,-479.0,329.0
24033,2020-11-27,-492.5,374.0
24033,2020-11-28,-460.0,339.0
24033,2020-11-29,-479.5,329.0
24033,2020-11-30,-82.5,330.0
24033,2020-12-01,-149.0,365.0
24033,2020-12-02,-149.0,339.0
24033,2020-12-03,-150.0,361.0
24033,2020-12-04,-72.5,356.0
24033,2020-12-05,-141.5,405.0
24033,2020-12-06,-147.0,432.0
24033,2020-12-07,-139.0,440.0
24033,2020-12-08,-145.0,430.0
24033,2020-12-09,-93.0,450.0
24033,2020-12-10,-150.5,487.0
24033,2020-12-11,-149.5,476.0
24033,2020-12-12,-92.5,463.0
24033,2020-12-13,-67.0,462.0
24033,2020-12-14,-149.5,459.0
24033,2020-12-15,-134.0,478.0
24033,2020-12-16,-157.0,477.0
24033,2020-12-17,-160.0,449.0
24033,2020-12-18,-162.5,453.0
24033,2020-12-19,-163.5,444.0
24033,2020-12-20,-164.0,423.0
24033,2020-12-21,-146.5,425.0
24033,2020-12-22,-60.5,387.0
24033,2020-12-23,-276.0,389.0
24033,2020-12-24,-305.0,407.0
24033,2020-12-25,-207.5,386.0
24033,2020-12-26,-166.5,398.0
24033,2020-12-27,-186.5,389.0
24033,2020-12-28,-197.0,384.0
24033,2020-12-29,-132.5,375.0
24033,2020-12-30,-179.0,370.0
24033,2020-12-31,-80.5,368.0
24033,2021-01-01,-260.0,397.0
24033,2021-01-02,-119.5,418.0
24033,2021-01-03,-247.0,413.0
24033,2021-01-04,-155.0,423.0
24033,2021-01-05,-255.0,440.0
24033,2021-01-06,-113.5,449.0
24033,2021-01-07,-241.0,456.0
24033,2021-01-08,-200.5,455.0
24033,2021-01-09,-196.0,466.0
24033,2021-01-10,-79.5,503.0
24033,2021-01-11,-124.0,521.0
24033,2021-01-12,-124.0,529.0
24033,2021-01-13,-124.0,528.0
24033,2021-01-14,-190.5,536.0
24033,2021-01-15,-86.5,519.0
24033,2021-01-16,-198.5,505.0
24033,2021-01-17,-93.0,487.0
24033,2021-01-18,-204.0,464.0
24033,2021-01-19,-208.5,444.0
24033,2021-01-20,-216.0,434.0
24033,2021-01-21,-98.5,408.0
24033,2021-01-22,-211.5,406.0
24033,2021-01-23,-213.0,380.0
24033,2021-01-24,-211.0,378.0
24033,2021-01-25,-217.5,374.0
24033,2021-01-26,-227.5,369.0
24033,2021-01-27,-145.0,358.0
24033,2021-01-28,-223.0,357.0
24033,2021-01-29,-144.0,351.0
24033,2021-01-30,-135.5,348.0
24033,2021-01-31,-237.0,326.0
24033,2021-02-01,-262.5,314.0
24033,2021-02-02,-270.0,299.0
24033,2021-02-03,-269.0,279.0
24033,2021-02-04,-170.0,269.0
24033,2021-02-05,-265.0,257.0
24033,2021-02-06,-271.5,251.0
24033,2021-02-07,-116.5,245.0
24033,2021-02-08,-222.0,240.0
24033,2021-02-09,-200.0,246.0
24033,2021-02-10,-190.5,251.0
24033,2021-02-11,-204.0,242.0
24033,2021-02-12,-203.5,227.0
24033,2021-02-13,-233.5,211.0
24033,2021-02-14,-217.5,197.0
24033,2021-02-15,-136.0,191.0
24033,2021-02-16,-96.0,171.0
24033,2021-02-17,-89.0,165.0
24033,2021-02-18,-239.0,160.0
24033,2021-02-19,-253.5,167.0
24033,2021-02-20,-236.0,168.0
24033,2021-02-21,-232.0,163.0
24033,2021-02-22,-245.0,162.0
24033,2021-02-23,-112.0,172.0
24033,2021-02-24,-247.0,173.0
24033,2021-02-25,-119.5,172.0
24033,2021-02-26,-174.0,168.0
24033,2021-02-27,-168.0,165.0
24033,2021-02-28,-177.0,171.0
24033,2021-03-01,-163.0,166.0
24033,2021-03-02,-162.0,156.0
24033,2021-03-03,-16.0,154.0
24033,2021-03-04,-101.0,149.0
24033,2021-03-05,-157.0,143.0
24033,2021-03-06,-155.0,145.0
24033,2021-03-07,-89.0,144.0
24033,2021-03-08,-88.5,148.0
24033,2021-03-09,-135.0,152.0
24033,2021-03-10,-13.5,146.0
24033,2021-03-11,-130.0,145.0
24033,2021-03-12,-59.5,142.0
24033,2021-03-13,-72.5,145.0
24033,2021-03-14,-553.5,143.0
24033,2021-03-15,-478.0,139.0
24033,2021-03-16,-544.0,139.0
24033,2021-03-17,-535.0,145.0
24033,2021-03-18,-116.0,142.0
24033,2021-03-19,-556.5,147.0
24033,2021-03-20,-555.0,145.0
24033,2021-03-21,-545.0,149.0
24033,2021-03-22,-535.0,151.0
24033,2021-03-23,-509.0,149.0
24033,2021-03-24,-111.5,147.0
24033,2021-03-25,-535.0,158.0
24033,2021-03-26,-534.0,162.0
24033,2021-03-27,-534.0,168.0
24033,2021-03-28,-115.5,172.0
24033,2021-03-29,-114.5,174.0
24033,2021-03-30,-554.5,176.0
24033,2021-03-31,-515.0,180.0
24033,2021-04-01,-491.0,185.0
24033,2021-04-02,-9.5,184.0
24033,2021-04-03,-396.5,180.0
24033,2021-04-04,-312.5,181.0
24033,2021-04-05,-331.5,178.0
24033,2021-04-06,-331.5,181.0
24033,2021-04-07,-693.0,182.0
24033,2021-04-08,-678.5,173.0
24033,2021-04-09,-771.5,181.0
24033,2021-04-10,-379.0,181.0
24033,2021-04-11,-728.5,181.0
24033,2021-04-12,-786.0,183.0
24033,2021-04-13,-800.0,183.0
24033,2021-04-14,-443.5,187.0
24033,2021-04-15,-55.5,195.0
24033,2021-04-16,-864.5,190.0
24033,2021-04-17,-379.0,184.0
24033,2021-04-18,-416.0,176.0
24033,2021-04-19,-416.0,165.0
24033,2021-04-20,-850.0,165.0
24033,2021-04-21,-821.0,158.0
24033,2021-04-22,-55.5,150.0
24033,2021-04-23,-55.5,142.0
24033,2021-04-24,-57.0,143.0
24033,2021-04-25,-421.0,139.0
24033,2021-04-26,-362.5,146.0
24033,2021-04-27,-413.5,142.0
24033,2021-04-28,-388.5,138.0
24033,2021-04-29,-322.0,135.0
24033,2021-04-30,-800.0,134.0
24033,2021-05-01,-276.0,131.0
24033,2021-05-02,-642.5,129.0
24033,2021-05-03,-218.5,130.0
24033,2021-05-04,-218.5,128.0
24033,2021-05-05,-586.0,120.0
24033,2021-05-06,-536.0,113.0
24033,2021-05-07,-564.5,107.0
24033,2021-05-08,-507.0,102.0
24033,2021-05-09,-478.5,94.0
24033,2021-05-10,-486.0,86.0
24033,2021-05-11,-464.0,82.0
24033,2021-05-12,-442.5,81.0
24033,2021-05-13,-450.0,79.0
24033,2021-05-14,-365.0,78.0
24033,2021-05-15,-493.0,77.0
24033,2021-05-16,-571.5,79.0
24033,2021-05-17,-564.0,78.0
24033,2021-05-18,-543.0,73.0
24033,2021-05-19,-366.5,70.0
24033,2021-05-20,-571.5,66.0
24033,2021-05-21,-536.0,62.0
24033,2021-05-22,-550.0,56.0
24033,2021-05-23,-521.5,53.0
24033,2021-05-24,-600.0,50.0
24033,2021-05-25,-614.5,49.0
24033,2021-05-26,-417.0,45.0
24033,2021-05-27,-232.5,44.0
24033,2021-05-28,-650.0,39.0
24033,2021-05-29,-743.0,36.0
24033,2021-05-30,-488.5,36.0
24033,2021-05-31,-650.0,36.0
24033,2021-06-01,-643.0,35.0
24033,2021-06-02,-189.5,31.0
24033,2021-06-03,-643.0,29.0
24033,2021-06-04,-636.0,25.0
24033,2021-06-05,-358.5,24.0
24033,2021-06-06,-436.0,22.0
24033,2021-06-07,-471.0,21.0
24033,2021-06-08,-486.0,20.0
24033,2021-06-09,-486.0,22.0
24033,2021-06-10,-521.5,22.0
24033,2021-06-11,-6.0,23.0
24033,2021-06-12,-614.0,24.0
24033,2021-06-13,-636.0,22.0
24033,2021-06-14,-218.5,21.0
24033,2021-06-15,-557.5,21.0
24033,2021-06-16,-514.0,20.0
24033,2021-06-17,-386.0,18.0
24033,2021-06-18,-359.0,15.0
24033,2021-06-19,-429.0,13.0
24033,2021-06-20,-286.0,11.0
24033,2021-06-21,-257.5,11.0
24033,2021-06-22,-308.0,10.0
24033,2021-06-23,-443.0,9.0
24033,2021-06-24,-486.0,8.0
24033,2021-06-25,-543.0,8.0
24033,2021-06-26,-564.0,9.0
24033,2021-06-27,-600.0,12.0
24033,2021-06-28,-337.5,12.0
24033,2021-06-29,-521.5,11.0
24033,2021-06-30,-521.0,12.0
24033,2021-07-01,-196.5,13.0
24033,2021-07-02,-492.5,14.0
24033,2021-07-03,-436.0,14.0
24033,2021-07-04,-478.5,14.0
24033,2021-07-05,-486.0,14.0
24033,2021-07-06,-442.5,14.0
24033,2021-07-07,-478.5,14.0
24033,2021-07-08,-408.0,14.0
24033,2021-07-09,-6.0,15.0
24033,2021-07-10,-628.5,16.0
24033,2021-07-11,-579.0,16.0
24033,2021-07-12,-416.0,17.0
24033,2021-07-13,-550.0,22.0
24033,2021-07-14,-408.5,23.0
24033,2021-07-15,-493.0,29.0
24033,2021-07-16,-4.5,31.0
24033,2021-07-17,-493.0,33.0
24033,2021-07-18,-471.5,37.0
24033,2021-07-19,-471.5,38.0
24033,2021-07-20,-478.5,36.0
24033,2021-07-21,-125.0,42.0
24033,2021-07-22,-132.0,41.0
24033,2021-07-23,-139.0,43.0
24033,2021-07-24,-486.0,45.0
24033,2021-07-25,-529.0,46.0
24033,2021-07-26,-564.0,51.0
24033,2021-07-27,-564.0,56.0
24033,2021-07-28,-557.0,59.0
24033,2021-07-29,-614.0,64.0
24033,2021-07-30,-409.0,69.0
24033,2021-07-31,-189.5,76.0
24033,2021-08-01,-416.5,84.0
24033,2021-08-02,-557.0,90.0
24033,2021-08-03,-543.0,93.0
24033,2021-08-04,-168.0,101.0
24033,2021-08-05,-464.0,106.0
24033,2021-08-06,-464.5,119.0
24033,2021-08-07,-175.0,131.0
24033,2021-08-08,-457.0,140.0
24033,2021-08-09,-543.0,144.0
24033,2021-08-10,-600.0,150.0
24033,2021-08-11,-664.0,153.0
24033,2021-08-12,-678.5,164.0
24033,2021-08-13,-743.0,161.0
24033,2021-08-14,-431.0,162.0
24033,2021-08-15,-686.0,163.0
24033,2021-08-16,-671.5,165.0
24033,2021-08-17,-636.0,168.0
24033,2021-08-18,-607.0,171.0
24033,2021-08-19,-381.0,169.0
24033,2021-08-20,-374.0,174.0
24033,2021-08-21,-650.0,170.0
24033,2021-08-22,-685.5,165.0
24033,2021-08-23,-657.5,168.0
24033,2021-08-24,-282.5,169.0
24033,2021-08-25,-289.5,174.0
24033,2021-08-26,-700.0,175.0
24033,2021-08-27,-700.0,178.0
24033,2021-08-28,-657.0,185.0
24033,2021-08-29,-629.0,190.0
24033,2021-08-30,-621.5,186.0
24033,2021-08-31,-585.5,188.0
24033,2021-09-01,-268.5,189.0
24033,2021-09-02,-585.5,187.0
24033,2021-09-03,-188.5,185.0
24033,2021-09-04,-478.5,181.0
24033,2021-09-05,-500.0,176.0
24033,2021-09-06,-464.0,178.0
24033,2021-09-07,-429.0,175.0
24033,2021-09-08,-336.0,159.0
24033,2021-09-09,-266.0,154.0
24033,2021-09-10,-492.5,162.0
24033,2021-09-11,-316.5,161.0
24033,2021-09-12,-471.5,165.0
24033,2021-09-13,-323.5,166.0
24033,2021-09-14,-239.0,169.0
24033,2021-09-15,-239.0,180.0
24033,2021-09-16,-585.5,183.0
24033,2021-09-17,-585.5,170.0
24033,2021-09-18,-607.5,168.0
24033,2021-09-19,-621.5,162.0
24033,2021-09-20,-268.0,161.0
24033,2021-09-21,-636.0,158.0
24033,2021-09-22,-318.5,152.0
24033,2021-09-23,-728.5,155.0
24033,2021-09-24,-728.5,156.0
24033,2021-09-25,-721.5,163.0
24033,2021-09-26,-736.0,163.0
24033,2021-09-27,-750.0,157.0
24033,2021-09-28,-764.5,155.0
24033,2021-09-29,-714.5,150.0
24033,2021-09-30,-685.5,150.0
24033,2021-10-01,-635.5,155.0
24033,2021-10-02,-592.5,139.0
24033,2021-10-03,-571.5,137.0
24033,2021-10-04,-514.0,137.0
24033,2021-10-05,-500.0,127.0
24033,2021-10-06,-521.5,127.0
24033,2021-10-07,-189.0,120.0
24033,2021-10-08,-585.5,106.0
24033,2021-10-09,-232.5,108.0
24033,2021-10-10,-650.0,139.0
24033,2021-10-11,-678.5,137.0
24033,2021-10-12,-311.0,139.0
24033,2021-10-13,-700.0,139.0
24033,2021-10-14,-311.0,134.0
24033,2021-10-15,-700.0,135.0
24033,2021-10-16,-743.0,133.0
24033,2021-10-17,-678.5,102.0
24033,2021-10-18,-686.0,99.0
24033,2021-10-19,-650.0,96.0
24033,2021-10-20,-636.0,90.0
24033,2021-10-21,-635.5,89.0
24033,2021-10-22,-642.5,85.0
24033,2021-10-23,-586.0,78.0
24033,2021-10-24,-657.5,73.0
24033,2021-10-25,-325.5,69.0
24033,2021-10-26,-735.5,71.0
24033,2021-10-27,-332.5,73.0
24033,2021-10-28,-707.5,75.0
24033,2021-10-29,-864.5,75.0
24033,2021-10-30,-828.5,81.0
24033,2021-10-31,-446.5,79.0
24033,2021-11-01,-728.5,78.0
24033,2021-11-02,-757.0,78.0
24033,2021-11-03,-764.0,75.0
24033,2021-11-04,-771.5,71.0
24033,2021-11-05,-275.0,70.0
24033,2021-11-06,-664.0,71.0
24033,2021-11-07,-686.0,73.0
24033,2021-11-08,-714.0,73.0
24033,2021-11-09,-685.5,71.0
24033,2021-11-10,-332.0,71.0
24033,2021-11-11,-317.5,74.0
24033,2021-11-12,-346.0,74.0
24033,2021-11-13,-374.5,69.0
24033,2021-11-14,-679.0,67.0
24033,2021-11-15,-679.0,69.0
24033,2021-11-16,-685.5,73.0
24033,2021-11-17,-692.5,71.0
24033,2021-11-18,-757.0,72.0
24033,2021-11-19,-736.0,75.0
24033,2021-11-20,-396.0,74.0
24033,2021-11-21,-685.5,81.0
24033,2021-11-22,-600.0,83.0
24033,2021-11-23,-414.0,82.0
24033,2021-11-24,-42.5,84.0
24033,2021-11-25,-207.5,70.0
24033,2021-11-26,-61.5,55.0
24033,2021-11-27,-277.5,81.0
24033,2021-11-28,-362.5,74.0
24033,2021-11-29,-443.0,73.0
24033,2021-11-30,-578.5,78.0
24033,2021-12-01,-105.5,83.0
24033,2021-12-02,-75.0,108.0
24033,2021-12-03,-111.0,127.0
24033,2021-12-04,-443.5,115.0
24033,2021-12-05,-383.0,106.0
24033,2021-12-06,-475.0,97.0
24033,2021-12-07,-821.5,82.0
24033,2021-12-08,-407.5,66.0
24033,2021-12-09,-416.5,42.0
24033,2021-12-10,-424.5,22.0
24033,2021-12-11,-424.5,0.0
24033,2021-12-12,-857.0,0.0
24033,2021-12-13,-850.0,0.0
24033,2021-12-14,-828.5,0.0
24033,2021-12-15,-764.5,0.0
24033,2021-12-16,-693.0,0.0
24033,2021-12-17,-650.0,0.0
24033,2021-12-18,-282.0,0.0
24033,2021-12-19,-657.0,0.0
24033,2021-12-20,-600.0,0.0
24033,2021-12-21,-514.0,0.0
24033,2021-12-22,-294.0,0.0
24033,2021-12-23,-128.5,0.0
24033,2021-12-24,57.0,0.0
24033,2021-12-25,-492.0,0.0
24033,2021-12-26,-143.0,0.0
24033,2021-12-27,-290.5,0.0
24033,2021-12-28,-280.5,2402.0
24033,2021-12-29,-463.0,2679.0
24033,2021-12-30,-601.5,3051.0
24033,2021-12-31,-173.5,3051.0
24033,2022-01-01,-154.0,3051.0
24033,2022-01-02,-481.0,4005.0
24033,2022-01-03,-208.5,4256.0
24033,2022-01-04,-229.0,2273.0
24033,2022-01-05,-230.0,2240.0
24033,2022-01-06,-232.5,2159.0
24033,2022-01-07,-268.0,2391.0
24033,2022-01-08,-230.0,2704.0
24033,2022-01-09,-247.5,2115.0
24037,2020-02-24,335.5,0.0
24037,2020-02-25,336.0,0.0
24037,2020-02-26,95.5,0.0
24037,2020-02-27,400.0,0.0
24037,2020-02-28,442.5,0.0
24037,2020-02-29,436.0,0.0
24037,2020-03-01,273.5,0.0
24037,2020-03-02,571.5,0.0
24037,2020-03-03,693.0,0.0
24037,2020-03-04,778.5,0.0
24037,2020-03-05,800.0,0.0
24037,2020-03-06,786.0,0.0
24037,2020-03-07,376.0,0.0
24037,2020-03-08,792.5,0.0
24037,2020-03-09,771.5,0.0
24037,2020-03-10,721.5,0.0
24037,2020-03-11,721.5,0.0
24037,2020-03-12,394.5,0.0
24037,2020-03-13,422.5,0.0
24037,2020-03-14,363.5,0.0
24037,2020-03-15,261.5,0.0
24037,2020-03-16,9.5,0.0
24037,2020-03-17,7.5,0.0
24037,2020-03-18,-200.5,0.0
24037,2020-03-19,13.5,0.0
24037,2020-03-20,49.5,0.0
24037,2020-03-21,347.5,0.0
24037,2020-03-22,317.0,0.0
24037,2020-03-23,-46.5,0.0
24037,2020-03-24,-216.5,1.0
24037,2020-03-25,-448.0,0.0
24037,2020-03-26,-446.5,1.0
24037,2020-03-27,-252.0,1.0
24037,2020-03-28,-276.5,1.0
24037,2020-03-29,-285.0,1.0
24037,2020-03-30,-269.0,1.0
24037,2020-03-31,-288.5,2.0
24037,2020-04-01,-212.0,2.0
24037,2020-04-02,-298.5,3.0
24037,2020-04-03,-299.0,4.0
24037,2020-04-04,-298.5,4.0
24037,2020-04-05,-306.0,4.0
24037,2020-04-06,-129.5,5.0
24037,2020-04-07,-313.5,4.0
24037,2020-04-08,-305.0,6.0
24037,2020-04-09,-294.5,5.0
24037,2020-04-10,-294.5,6.0
24037,2020-04-11,-275.0,6.0
24037,2020-04-12,-110.0,6.0
24037,2020-04-13,-318.0,8.0
24037,2020-04-14,-119.5,7.0
24037,2020-04-15,-306.0,5.0
24037,2020-04-16,-302.5,5.0
24037,2020-04-17,-296.0,4.0
24037,2020-04-18,-304.5,4.0
24037,2020-04-19,-262.5,3.0
24037,2020-04-20,-173.5,2.0
24037,2020-04-21,-243.0,1.0
24037,2020-04-22,-238.5,2.0
24037,2020-04-23,-240.5,2.0
24037,2020-04-24,-246.0,3.0
24037,2020-04-25,-237.0,3.0
24037,2020-04-26,-244.0,4.0
24037,2020-04-27,-240.0,5.0
24037,2020-04-28,-236.0,5.0
24037,2020-04-29,-167.0,5.0
24037,2020-04-30,-242.5,5.0
24037,2020-05-01,-164.5,6.0
24037,2020-05-02,-221.0,6.0
24037,2020-05-03,-210.0,5.0
24037,2020-05-04,-200.5,3.0
24037,2020-05-05,-193.0,4.0
24037,2020-05-06,-195.5,6.0
24037,2020-05-07,-518.5,6.0
24037,2020-05-08,-467.5,7.0
24037,2020-05-09,-358.0,10.0
24037,2020-05-10,-300.0,11.0
24037,2020-05-11,-191.0,11.0
24037,2020-05-12,-311.0,11.0
24037,2020-05-13,-234.0,10.0
24037,2020-05-14,-226.5,11.0
24037,2020-05-15,-208.5,13.0
24037,2020-05-16,-242.0,10.0
24037,2020-05-17,-270.5,10.0
24037,2020-05-18,-232.0,12.0
24037,2020-05-19,-212.5,13.0
24037,2020-05-20,-225.0,12.0
24037,2020-05-21,-94.0,12.0
24037,2020-05-22,-192.5,10.0
24037,2020-05-23,-381.0,10.0
24037,2020-05-24,335.5,11.0
24037,2020-05-25,19.0,10.0
24037,2020-05-26,335.5,9.0
24037,2020-05-27,-13.0,9.0
24037,2020-05-28,-92.5,9.0
24037,2020-05-29,-33.5,13.0
24037,2020-05-30,194.0,13.0
24037,2020-05-31,342.0,15.0
24037,2020-06-01,-77.0,16.0
24037,2020-06-02,69.5,17.0
24037,2020-06-03,85.5,19.0
24037,2020-06-04,126.0,18.0
24037,2020-06-05,143.5,12.0
24037,2020-06-06,182.5,11.0
24037,2020-06-07,184.5,8.0
24037,2020-06-08,170.5,7.0
24037,2020-06-09,164.5,6.0
24037,2020-06-10,209.0,4.0
24037,2020-06-11,120.5,4.0
24037,2020-06-12,-54.5,4.0
24037,2020-06-13,174.0,4.0
24037,2020-06-14,183.5,4.0
24037,2020-06-15,214.0,4.0
24037,2020-06-16,-185.5,3.0
24037,2020-06-17,191.5,3.0
24037,2020-06-18,-150.0,3.0
24037,2020-06-19,281.0,3.0
24037,2020-06-20,-214.0,3.0
24037,2020-06-21,218.5,3.0
24037,2020-06-22,150.0,2.0
24037,2020-06-23,156.0,3.0
24037,2020-06-24,233.5,3.0
24037,2020-06-25,211.0,2.0
24037,2020-06-26,219.5,2.0
24037,2020-06-27,256.5,3.0
24037,2020-06-28,-250.0,3.0
24037,2020-06-29,-418.5,5.0
24037,2020-06-30,-71.0,5.0
24037,2020-07-01,-57.0,5.0
24037,2020-07-02,192.5,5.0
24037,2020-07-03,-155.0,6.0
24037,2020-07-04,417.5,5.0
24037,2020-07-05,-324.5,5.0
24037,2020-07-06,186.0,4.0
24037,2020-07-07,107.0,4.0
24037,2020-07-08,92.5,4.0
24037,2020-07-09,310.0,4.0
24037,2020-07-10,-135.5,4.0
24037,2020-07-11,-171.0,5.0
24037,2020-07-12,278.0,7.0
24037,2020-07-13,-164.5,7.0
24037,2020-07-14,-129.0,8.0
24037,2020-07-15,-121.5,9.0
24037,2020-07-16,324.0,9.0
24037,2020-07-17,-468.5,11.0
24037,2020-07-18,-468.5,11.0
24037,2020-07-19,-193.0,10.0
24037,2020-07-20,212.5,10.0
24037,2020-07-21,202.5,9.0
24037,2020-07-22,148.5,8.0
24037,2020-07-23,163.0,7.0
24037,2020-07-24,172.0,7.0
24037,2020-07-25,188.5,8.0
24037,2020-07-26,-50.5,9.0
24037,2020-07-27,178.0,10.0
24037,2020-07-28,155.5,10.0
24037,2020-07-29,-243.0,11.0
24037,2020-07-30,1.5,12.0
24037,2020-07-31,140.0,13.0
24037,2020-08-01,-52.5,12.0
24037,2020-08-02,160.0,13.0
24037,2020-08-03,254.0,12.0
24037,2020-08-04,74.5,11.0
24037,2020-08-05,67.5,12.0
24037,2020-08-06,54.5,11.0
24037,2020-08-07,86.5,9.0
24037,2020-08-08,350.5,9.0
24037,2020-08-09,-137.0,9.0
24037,2020-08-10,-159.5,10.0
24037,2020-08-11,-400.0,10.0
24037,2020-08-12,32.0,10.0
24037,2020-08-13,101.5,10.0
24037,2020-08-14,85.0,11.0
24037,2020-08-15,85.0,11.0
24037,2020-08-16,115.0,9.0
24037,2020-08-17,-133.0,9.0
24037,2020-08-18,-137.0,9.0
24037,2020-08-19,-139.0,7.0
24037,2020-08-20,-131.0,7.0
24037,2020-08-21,51.0,5.0
24037,2020-08-22,-13.0,5.0
24037,2020-08-23,-116.0,5.0
24037,2020-08-24,-117.0,3.0
24037,2020-08-25,-116.0,3.0
24037,2020-08-26,-11.0,4.0
24037,2020-08-27,-113.0,3.0
24037,2020-08-28,22.0,3.0
24037,2020-08-29,-345.0,4.0
24037,2020-08-30,-114.0,4.0
24037,2020-08-31,-117.0,4.0
24037,2020-09-01,-117.0,5.0
24037,2020-09-02,-121.0,5.0
24037,2020-09-03,-121.0,6.0
24037,2020-09-04,-119.0,6.0
24037,2020-09-05,-107.0,6.0
24037,2020-09-06,-106.0,6.0
