countyfips,date,revenue_all,yoy_change,year,month,yearmonth,day,Date
51187,2022-05-28 00:00:00,-0.015941592509675306,-1.2795670546369797,2022,05,2022-05,28,2022-05-28
51510,2022-05-28 00:00:00,-0.2692832270863082,-0.11447873281362009,2022,05,2022-05,28,2022-05-28
51610,2022-05-28 00:00:00,-0.1961557844341747,-0.11428571428571432,2022,05,2022-05,28,2022-05-28
51683,2022-05-28 00:00:00,-0.418112638592643,-0.04101685618746298,2022,05,2022-05,28,2022-05-28
11001,2022-06-04 00:00:00,-1.0511199418903816,-0.06253528371489636,2022,06,2022-06,04,2022-06-04
24009,2022-06-04 00:00:00,-0.05356194233710626,-149.28155672234354,2022,06,2022-06,04,2022-06-04
24017,2022-06-04 00:00:00,-0.6376924926655013,-0.11764705882352955,2022,06,2022-06,04,2022-06-04
24021,2022-06-04 00:00:00,-0.28655249392259957,-0.11764705882352944,2022,06,2022-06,04,2022-06-04
24031,2022-06-04 00:00:00,-0.8494702363420479,-0.11764705882352933,2022,06,2022-06,04,2022-06-04
24033,2022-06-04 00:00:00,-0.3384805774791095,-0.036708253985139994,2022,06,2022-06,04,2022-06-04
24037,2022-06-04 00:00:00,-0.2673493646366811,-0.11764705882352955,2022,06,2022-06,04,2022-06-04
51013,2022-06-04 00:00:00,-0.3067740957539124,0.13615266674876558,2022,06,2022-06,04,2022-06-04
51059,2022-06-04 00:00:00,-0.13792690179797631,-0.12044988848566485,2022,06,2022-06,04,2022-06-04
51061,2022-06-04 00:00:00,-0.33237545302911936,-0.009571548437195432,2022,06,2022-06,04,2022-06-04
51107,2022-06-04 00:00:00,-0.4349866730941103,-0.08177558201953783,2022,06,2022-06,04,2022-06-04
51153,2022-06-04 00:00:00,-0.5638598228961997,-0.056145370133991235,2022,06,2022-06,04,2022-06-04
51187,2022-06-04 00:00:00,-0.03418259787448452,-1.8814167896591671,2022,06,2022-06,04,2022-06-04
51510,2022-06-04 00:00:00,-0.26061256372480723,-0.11784829629344284,2022,06,2022-06,04,2022-06-04
51610,2022-06-04 00:00:00,-0.1898281784846852,-0.11764705882352933,2022,06,2022-06,04,2022-06-04
51683,2022-06-04 00:00:00,-0.41364184416473604,-0.041441809325651335,2022,06,2022-06,04,2022-06-04
11001,2022-06-11 00:00:00,-1.0335907340978352,-0.06352846576839322,2022,06,2022-06,11,2022-06-11
24009,2022-06-11 00:00:00,-0.06704273237920122,4.1101309785011315,2022,06,2022-06,11,2022-06-11
24017,2022-06-11 00:00:00,-0.616436076243318,-0.12121212121212122,2022,06,2022-06,11,2022-06-11
24021,2022-06-11 00:00:00,-0.27700074412517955,-0.12121212121212122,2022,06,2022-06,11,2022-06-11
24031,2022-06-11 00:00:00,-0.8211545617973129,-0.1212121212121211,2022,06,2022-06,11,2022-06-11
24033,2022-06-11 00:00:00,-0.33525594925548396,-0.03704824811047602,2022,06,2022-06,11,2022-06-11
24037,2022-06-11 00:00:00,-0.2584377191487917,-0.12121212121212133,2022,06,2022-06,11,2022-06-11
51013,2022-06-11 00:00:00,-0.3159647862683106,0.13167083926850798,2022,06,2022-06,11,2022-06-11
51059,2022-06-11 00:00:00,-0.13323940122816277,-0.12383266349795174,2022,06,2022-06,11,2022-06-11
51061,2022-06-11 00:00:00,-0.3315724299175096,-0.009594507009338171,2022,06,2022-06,11,2022-06-11
51107,2022-06-11 00:00:00,-0.42530187064645586,-0.08348228513331202,2022,06,2022-06,11,2022-06-11
51153,2022-06-11 00:00:00,-0.5554731943976674,-0.05694294874495709,2022,06,2022-06,11,2022-06-11
51187,2022-06-11 00:00:00,-0.052423603239293626,-3.5522169353102426,2022,06,2022-06,11,2022-06-11
51510,2022-06-11 00:00:00,-0.25190949280938285,-0.12139001563149299,2022,06,2022-06,11,2022-06-11
51610,2022-06-11 00:00:00,-0.18350057253519567,-0.12121212121212122,2022,06,2022-06,11,2022-06-11
51683,2022-06-11 00:00:00,-0.4091710497449484,-0.04187566011280741,2022,06,2022-06,11,2022-06-11
11001,2022-06-18 00:00:00,-1.0160615293497117,-0.06455370445170605,2022,06,2022-06,18,2022-06-18
24009,2022-06-18 00:00:00,-0.08052352242129618,2.027158865570253,2022,06,2022-06,18,2022-06-18
24017,2022-06-18 00:00:00,-0.5951796598211346,-0.125,2022,06,2022-06,18,2022-06-18
24021,2022-06-18 00:00:00,-0.2674489943277596,-0.125,2022,06,2022-06,18,2022-06-18
24031,2022-06-18 00:00:00,-0.7928388872525779,-0.1250000000000001,2022,06,2022-06,18,2022-06-18
24033,2022-06-18 00:00:00,-0.3320313210318585,-0.03739459920783672,2022,06,2022-06,18,2022-06-18
24037,2022-06-18 00:00:00,-0.24952607366090238,-0.125,2022,06,2022-06,18,2022-06-18
51013,2022-06-18 00:00:00,-0.32515547792954164,0.12747466287283427,2022,06,2022-06,18,2022-06-18
51059,2022-06-18 00:00:00,-0.12856415323293954,-0.12744238133401498,2022,06,2022-06,18,2022-06-18
51061,2022-06-18 00:00:00,-0.33076940680589995,-0.00961757598438695,2022,06,2022-06,18,2022-06-18
51107,2022-06-18 00:00:00,-0.4156170681988013,-0.08526174649119778,2022,06,2022-06,18,2022-06-18
51153,2022-06-18 00:00:00,-0.5470871915535946,-0.05776425618770786,2022,06,2022-06,18,2022-06-18
51187,2022-06-18 00:00:00,-0.07066460860410273,-31.731588042716886,2022,06,2022-06,18,2022-06-18
51510,2022-06-18 00:00:00,-0.24319094311136957,-0.12513882825671552,2022,06,2022-06,18,2022-06-18
51610,2022-06-18 00:00:00,-0.17717296658570617,-0.125,2022,06,2022-06,18,2022-06-18
51683,2022-06-18 00:00:00,-0.4047002553277307,-0.04231869091536111,2022,06,2022-06,18,2022-06-18
11001,2022-06-25 00:00:00,-0.9985323276457795,-0.06561257724561809,2022,06,2022-06,25,2022-06-25
24009,2022-06-25 00:00:00,-0.09400431246339108,1.3453495491219027,2022,06,2022-06,25,2022-06-25
24017,2022-06-25 00:00:00,-0.5739232433989513,-0.1290322580645159,2022,06,2022-06,25,2022-06-25
24021,2022-06-25 00:00:00,-0.25789724453033963,-0.12903225806451613,2022,06,2022-06,25,2022-06-25
24031,2022-06-25 00:00:00,-0.764523212707843,-0.12903225806451613,2022,06,2022-06,25,2022-06-25
24033,2022-06-25 00:00:00,-0.328806692808233,-0.037747487247013156,2022,06,2022-06,25,2022-06-25
24037,2022-06-25 00:00:00,-0.24061442817301298,-0.12903225806451624,2022,06,2022-06,25,2022-06-25
51013,2022-06-25 00:00:00,-0.33434616878412204,0.12353768528089026,2022,06,2022-06,25,2022-06-25
51059,2022-06-25 00:00:00,-0.12390044499982014,-0.13129991318736656,2022,06,2022-06,25,2022-06-25
51061,2022-06-25 00:00:00,-0.3299663836942902,-0.009640756160617325,2022,06,2022-06,25,2022-06-25
51107,2022-06-25 00:00:00,-0.4059322657511468,-0.08711872004701926,2022,06,2022-06,25,2022-06-25
51153,2022-06-25 00:00:00,-0.5387033126674076,-0.05861199174032716,2022,06,2022-06,25,2022-06-25
51187,2022-06-25 00:00:00,-0.08890561396891189,4.5769593856418735,2022,06,2022-06,25,2022-06-25
51510,2022-06-25 00:00:00,-0.23450214464937771,-0.1291617113077108,2022,06,2022-06,25,2022-06-25
51610,2022-06-25 00:00:00,-0.17084536063621666,-0.12903225806451613,2022,06,2022-06,25,2022-06-25
51683,2022-06-25 00:00:00,-0.40022946090641,-0.04277119616959535,2022,06,2022-06,25,2022-06-25
11001,2022-07-02 00:00:00,-0.9810031289858072,-0.06670676685904475,2022,07,2022-07,02,2022-07-02
24009,2022-07-02 00:00:00,-0.10748510250548604,1.0067439270405858,2022,07,2022-07,02,2022-07-02
24017,2022-07-02 00:00:00,-0.5526668269767678,-0.1333333333333333,2022,07,2022-07,02,2022-07-02
24021,2022-07-02 00:00:00,-0.24834549473291964,-0.1333333333333333,2022,07,2022-07,02,2022-07-02
24031,2022-07-02 00:00:00,-0.7362075381631081,-0.13333333333333341,2022,07,2022-07,02,2022-07-02
24033,2022-07-02 00:00:00,-0.3255820645846075,-0.03810709905592169,2022,07,2022-07,02,2022-07-02
24037,2022-07-02 00:00:00,-0.23170278268512365,-0.1333333333333332,2022,07,2022-07,02,2022-07-02
51013,2022-07-02 00:00:00,-0.3435368603239972,0.11983659989197748,2022,07,2022-07,02,2022-07-02
51059,2022-07-02 00:00:00,-0.11924760518528749,-0.13542895815965394,2022,07,2022-07,02,2022-07-02
51061,2022-07-02 00:00:00,-0.32916336058268053,-0.009664048344019571,2022,07,2022-07,02,2022-07-02
51107,2022-07-02 00:00:00,-0.39624746330349225,-0.08905838313404313,2022,07,2022-07,02,2022-07-02
51153,2022-07-02 00:00:00,-0.5303189589273158,-0.05948440127655341,2022,07,2022-07,02,2022-07-02
51187,2022-07-02 00:00:00,-0.107146619333721,2.1345370450529804,2022,07,2022-07,02,2022-07-02
51510,2022-07-02 00:00:00,-0.22582877953539818,-0.1334693296910231,2022,07,2022-07,02,2022-07-02
51610,2022-07-02 00:00:00,-0.16451775468672716,-0.13333333333333341,2022,07,2022-07,02,2022-07-02
51683,2022-07-02 00:00:00,-0.39575866648379054,-0.04323348310434327,2022,07,2022-07,02,2022-07-02
11001,2022-07-09 00:00:00,-0.9634739333695633,-0.06783807015208299,2022,07,2022-07,09,2022-07-09
24009,2022-07-09 00:00:00,-0.120965892547581,0.8043102996367202,2022,07,2022-07,09,2022-07-09
24017,2022-07-09 00:00:00,-0.5314104105545845,-0.13793103448275856,2022,07,2022-07,09,2022-07-09
24021,2022-07-09 00:00:00,-0.23879374493549965,-0.13793103448275845,2022,07,2022-07,09,2022-07-09
24031,2022-07-09 00:00:00,-0.7078918636183732,-0.13793103448275867,2022,07,2022-07,09,2022-07-09
24033,2022-07-09 00:00:00,-0.322357436360982,-0.03847362865042714,2022,07,2022-07,09,2022-07-09
24037,2022-07-09 00:00:00,-0.22279113719723426,-0.13793103448275856,2022,07,2022-07,09,2022-07-09
51013,2022-07-09 00:00:00,-0.35272755138185485,0.11635082993813772,2022,07,2022-07,09,2022-07-09
51059,2022-07-09 00:00:00,-0.1146050015022725,-0.1398565255781976,2022,07,2022-07,09,2022-07-09
51061,2022-07-09 00:00:00,-0.3283603374710708,-0.009687453348391939,2022,07,2022-07,09,2022-07-09
51107,2022-07-09 00:00:00,-0.3865626608558378,-0.09108638467010444,2022,07,2022-07,09,2022-07-09
51153,2022-07-09 00:00:00,-0.5219329931637187,-0.06038131375595612,2022,07,2022-07,09,2022-07-09
51187,2022-07-09 00:00:00,-0.12538762469853015,1.3918162230509754,2022,07,2022-07,09,2022-07-09
51510,2022-07-09 00:00:00,-0.21713316076597527,-0.13805089937488957,2022,07,2022-07,09,2022-07-09
51610,2022-07-09 00:00:00,-0.15819014873723763,-0.13793103448275867,2022,07,2022-07,09,2022-07-09
51683,2022-07-09 00:00:00,-0.39128787206324456,-0.04370587237990342,2022,07,2022-07,09,2022-07-09
11001,2022-07-16 00:00:00,-0.9459447407968165,-0.06900840798270413,2022,07,2022-07,16,2022-07-16
24009,2022-07-16 00:00:00,-0.13444668258967596,0.6696572448266203,2022,07,2022-07,16,2022-07-16
24017,2022-07-16 00:00:00,-0.510153994132401,-0.14285714285714302,2022,07,2022-07,16,2022-07-16
24021,2022-07-16 00:00:00,-0.22924199513807964,-0.1428571428571429,2022,07,2022-07,16,2022-07-16
24031,2022-07-16 00:00:00,-0.6795761890736383,-0.1428571428571428,2022,07,2022-07,16,2022-07-16
24033,2022-07-16 00:00:00,-0.3191328081373565,-0.03884727758338313,2022,07,2022-07,16,2022-07-16
24037,2022-07-16 00:00:00,-0.21387949170934487,-0.14285714285714302,2022,07,2022-07,16,2022-07-16
51013,2022-07-16 00:00:00,-0.36191824284921353,0.11306211155894497,2022,07,2022-07,16,2022-07-16
51059,2022-07-16 00:00:00,-0.10997203844798471,-0.14461352031206254,2022,07,2022-07,16,2022-07-16
51061,2022-07-16 00:00:00,-0.3275573143594611,-0.009710971995435247,2022,07,2022-07,16,2022-07-16
51107,2022-07-16 00:00:00,-0.37687785840818333,-0.09320890010245664,2022,07,2022-07,16,2022-07-16
51153,2022-07-16 00:00:00,-0.5135473878007024,-0.061306139625837974,2022,07,2022-07,16,2022-07-16
51187,2022-07-16 00:00:00,-0.1436286300633393,1.0325398088315505,2022,07,2022-07,16,2022-07-16
51510,2022-07-16 00:00:00,-0.20842687479473584,-0.14294968337169323,2022,07,2022-07,16,2022-07-16
51610,2022-07-16 00:00:00,-0.15186254278774813,-0.1428571428571429,2022,07,2022-07,16,2022-07-16
51683,2022-07-16 00:00:00,-0.3868170776433549,-0.04418869879361409,2022,07,2022-07,16,2022-07-16
11001,2022-07-23 00:00:00,-0.9284155512673351,-0.07021983609059246,2022,07,2022-07,23,2022-07-23
24009,2022-07-23 00:00:00,-0.14792747263177086,0.5736243237710987,2022,07,2022-07,23,2022-07-23
24017,2022-07-23 00:00:00,-0.4888975777102177,-0.14814814814814825,2022,07,2022-07,23,2022-07-23
24021,2022-07-23 00:00:00,-0.21969024534065965,-0.14814814814814825,2022,07,2022-07,23,2022-07-23
24031,2022-07-23 00:00:00,-0.6512605145289033,-0.14814814814814803,2022,07,2022-07,23,2022-07-23
24033,2022-07-23 00:00:00,-0.315908179913731,-0.039228255314208815,2022,07,2022-07,23,2022-07-23
24037,2022-07-23 00:00:00,-0.20496784622145553,-0.14814814814814803,2022,07,2022-07,23,2022-07-23
51013,2022-07-23 00:00:00,-0.37110893402854045,0.10995419920051508,2022,07,2022-07,23,2022-07-23
51059,2022-07-23 00:00:00,-0.10534815516392998,-0.14973545765648455,2022,07,2022-07,23,2022-07-23
51061,2022-07-23 00:00:00,-0.3267542912478514,-0.00973460511484947,2022,07,2022-07,23,2022-07-23
51107,2022-07-23 00:00:00,-0.36719305596052876,-0.09543269421792355,2022,07,2022-07,23,2022-07-23
51153,2022-07-23 00:00:00,-0.5051630059175866,-0.06226118525936852,2022,07,2022-07,23,2022-07-23
51187,2022-07-23 00:00:00,-0.16186963542814842,0.8206908225699927,2022,07,2022-07,23,2022-07-23
51510,2022-07-23 00:00:00,-0.19974086040030278,-0.1482343980309827,2022,07,2022-07,23,2022-07-23
51610,2022-07-23 00:00:00,-0.14553493683825863,-0.14814814814814814,2022,07,2022-07,23,2022-07-23
51683,2022-07-23 00:00:00,-0.38234628322241737,-0.04468231210039386,2022,07,2022-07,23,2022-07-23
11001,2022-07-30 00:00:00,-0.9108863647808878,-0.07147455714785378,2022,07,2022-07,30,2022-07-30
24009,2022-07-30 00:00:00,-0.16140826267386588,0.5016803157965783,2022,07,2022-07,30,2022-07-30
24017,2022-07-30 00:00:00,-0.4676411612880343,-0.15384615384615385,2022,07,2022-07,30,2022-07-30
24021,2022-07-30 00:00:00,-0.21013849554323968,-0.15384615384615385,2022,07,2022-07,30,2022-07-30
24031,2022-07-30 00:00:00,-0.6229448399841684,-0.15384615384615385,2022,07,2022-07,30,2022-07-30
24033,2022-07-30 00:00:00,-0.31268355169010553,-0.03961677960043175,2022,07,2022-07,30,2022-07-30
24037,2022-07-30 00:00:00,-0.19605620073356614,-0.15384615384615397,2022,07,2022-07,30,2022-07-30
51013,2022-07-30 00:00:00,-0.38029962545256657,0.10701257819582333,2022,07,2022-07,30,2022-07-30
51059,2022-07-30 00:00:00,-0.1007328234204249,-0.15526334248888463,2022,07,2022-07,30,2022-07-30
51061,2022-07-30 00:00:00,-0.3259512681362417,-0.009758353544430998,2022,07,2022-07,30,2022-07-30
51107,2022-07-30 00:00:00,-0.3575082535128743,-0.09776519316401777,2022,07,2022-07,30,2022-07-30
51153,2022-07-30 00:00:00,-0.4967783505007006,-0.06324610474884451,2022,07,2022-07,30,2022-07-30
51187,2022-07-30 00:00:00,-0.18011064079295758,0.6809736220606399,2022,07,2022-07,30,2022-07-30
51510,2022-07-30 00:00:00,-0.19106533442432586,-0.15393717834631981,2022,07,2022-07,30,2022-07-30
51610,2022-07-30 00:00:00,-0.13920733088876913,-0.15384615384615385,2022,07,2022-07,30,2022-07-30
51683,2022-07-30 00:00:00,-0.37787548880114824,-0.045187077876347015,2022,07,2022-07,30,2022-07-30
11001,2022-08-06 00:00:00,-0.893357181337243,-0.0727749341252032,2022,08,2022-08,06,2022-08-06
24009,2022-08-06 00:00:00,-0.17488905271596078,0.44577160580342534,2022,08,2022-08,06,2022-08-06
24017,2022-08-06 00:00:00,-0.44638474486585095,-0.16000000000000003,2022,08,2022-08,06,2022-08-06
24021,2022-08-06 00:00:00,-0.2005867457458197,-0.16000000000000003,2022,08,2022-08,06,2022-08-06
24031,2022-08-06 00:00:00,-0.5946291654394334,-0.16000000000000003,2022,08,2022-08,06,2022-08-06
24033,2022-08-06 00:00:00,-0.30945892346648,-0.040013076912728596,2022,08,2022-08,06,2022-08-06
24037,2022-08-06 00:00:00,-0.18714455524567677,-0.16000000000000003,2022,08,2022-08,06,2022-08-06
51013,2022-08-06 00:00:00,-0.389490316704478,0.10422425234036958,2022,08,2022-08,06,2022-08-06
51059,2022-08-06 00:00:00,-0.09612554571836536,-0.16124475844573594,2022,08,2022-08,06,2022-08-06
51061,2022-08-06 00:00:00,-0.32514824502463197,-0.009782218130171771,2022,08,2022-08,06,2022-08-06
51107,2022-08-06 00:00:00,-0.3478234510652197,-0.10021456729641365,2022,08,2022-08,06,2022-08-06
51153,2022-08-06 00:00:00,-0.4883927664974377,-0.06426155676224932,2022,08,2022-08,06,2022-08-06
51187,2022-08-06 00:00:00,-0.19835164615776674,0.58190767736979,2022,08,2022-08,06,2022-08-06
51510,2022-08-06 00:00:00,-0.18237453222007763,-0.16007977972263887,2022,08,2022-08,06,2022-08-06
51610,2022-08-06 00:00:00,-0.13287972493927963,-0.15999999999999992,2022,08,2022-08,06,2022-08-06
51683,2022-08-06 00:00:00,-0.3734046943804086,-0.045703378406641515,2022,08,2022-08,06,2022-08-06
11001,2022-08-13 00:00:00,-0.8758280009361694,-0.07412350514426902,2022,08,2022-08,13,2022-08-13
24009,2022-08-13 00:00:00,-0.18836984275805574,0.4010746797892393,2022,08,2022-08,13,2022-08-13
24017,2022-08-13 00:00:00,-0.4251283284436676,-0.16666666666666652,2022,08,2022-08,13,2022-08-13
24021,2022-08-13 00:00:00,-0.1910349959483997,-0.16666666666666663,2022,08,2022-08,13,2022-08-13
24031,2022-08-13 00:00:00,-0.5663134908946985,-0.16666666666666674,2022,08,2022-08,13,2022-08-13
24033,2022-08-13 00:00:00,-0.30623429524285456,-0.04041738287512686,2022,08,2022-08,13,2022-08-13
24037,2022-08-13 00:00:00,-0.1782329097577874,-0.16666666666666652,2022,08,2022-08,13,2022-08-13
51013,2022-08-13 00:00:00,-0.39868100810261065,0.10157754128109442,2022,08,2022-08,13,2022-08-13
51059,2022-08-13 00:00:00,-0.0915258535014274,-0.16773522803509822,2022,08,2022-08,13,2022-08-13
51061,2022-08-13 00:00:00,-0.3243452219130223,-0.009806199726359544,2022,08,2022-08,13,2022-08-13
51107,2022-08-13 00:00:00,-0.33813864861756526,-0.10278982680022819,2022,08,2022-08,13,2022-08-13
51153,2022-08-13 00:00:00,-0.4800073900985109,-0.06531042411846077,2022,08,2022-08,13,2022-08-13
51187,2022-08-13 00:00:00,-0.2165926515225759,0.5080047162397909,2022,08,2022-08,13,2022-08-13
51510,2022-08-13 00:00:00,-0.17367638332133603,-0.16672749858972358,2022,08,2022-08,13,2022-08-13
51610,2022-08-13 00:00:00,-0.1265521189897901,-0.16666666666666674,2022,08,2022-08,13,2022-08-13
51683,2022-08-13 00:00:00,-0.36893389995983655,-0.04623161364143957,2022,08,2022-08,13,2022-08-13
11001,2022-08-20 00:00:00,-0.8582988235774359,-0.07552300001242573,2022,08,2022-08,20,2022-08-20
24009,2022-08-20 00:00:00,-0.20185063280015064,0.36452431187415923,2022,08,2022-08,20,2022-08-20
24017,2022-08-20 00:00:00,-0.4038719120214842,-0.17391304347826086,2022,08,2022-08,20,2022-08-20
24021,2022-08-20 00:00:00,-0.18148324615097972,-0.17391304347826086,2022,08,2022-08,20,2022-08-20
24031,2022-08-20 00:00:00,-0.5379978163499637,-0.17391304347826075,2022,08,2022-08,20,2022-08-20
24033,2022-08-20 00:00:00,-0.30300966701922905,-0.040829942732170776,2022,08,2022-08,20,2022-08-20
24037,2022-08-20 00:00:00,-0.16932126426989802,-0.17391304347826098,2022,08,2022-08,20,2022-08-20
51013,2022-08-20 00:00:00,-0.40787169939789525,0.09906192494554045,2022,08,2022-08,20,2022-08-20
51059,2022-08-20 00:00:00,-0.08693330547227625,-0.1747999256655115,2022,08,2022-08,20,2022-08-20
51061,2022-08-20 00:00:00,-0.32354219880141255,-0.009830299195680237,2022,08,2022-08,20,2022-08-20
51107,2022-08-20 00:00:00,-0.3284538461699108,-0.10550093244351066,2022,08,2022-08,20,2022-08-20
51153,2022-08-20 00:00:00,-0.4716227184701809,-0.06639497955018014,2022,08,2022-08,20,2022-08-20
51187,2022-08-20 00:00:00,-0.234833656887385,0.45075792792295655,2022,08,2022-08,20,2022-08-20
51510,2022-08-20 00:00:00,-0.16499205038974524,-0.1739694619364165,2022,08,2022-08,20,2022-08-20
51610,2022-08-20 00:00:00,-0.1202245130403006,-0.17391304347826098,2022,08,2022-08,20,2022-08-20
51683,2022-08-20 00:00:00,-0.3644631055389969,-0.0467722022369379,2022,08,2022-08,20,2022-08-20
11001,2022-08-27 00:00:00,-0.8407696492608108,-0.07697635866680641,2022,08,2022-08,27,2022-08-27
24009,2022-08-27 00:00:00,-0.21533142284224563,0.33407930470904335,2022,08,2022-08,27,2022-08-27
24017,2022-08-27 00:00:00,-0.3826154955993008,-0.18181818181818177,2022,08,2022-08,27,2022-08-27
24021,2022-08-27 00:00:00,-0.17193149635355973,-0.18181818181818188,2022,08,2022-08,27,2022-08-27
24031,2022-08-27 00:00:00,-0.5096821418052286,-0.18181818181818188,2022,08,2022-08,27,2022-08-27
24033,2022-08-27 00:00:00,-0.2997850387956036,-0.04125101184498958,2022,08,2022-08,27,2022-08-27
24037,2022-08-27 00:00:00,-0.16040961878200866,-0.18181818181818188,2022,08,2022-08,27,2022-08-27
51013,2022-08-27 00:00:00,-0.41706239078055496,0.09666789780357976,2022,08,2022-08,27,2022-08-27
51059,2022-08-27 00:00:00,-0.08234748600673251,-0.18251585520400015,2022,08,2022-08,27,2022-08-27
51061,2022-08-27 00:00:00,-0.32273917568980287,-0.009854517409320973,2022,08,2022-08,27,2022-08-27
51107,2022-08-27 00:00:00,-0.31876904372225623,-0.10835892433242256,2022,08,2022-08,27,2022-08-27
51153,2022-08-27 00:00:00,-0.46323788927607623,-0.06751594788866933,2022,08,2022-08,27,2022-08-27
51187,2022-08-27 00:00:00,-0.25307466225219416,0.40510666742400225,2022,08,2022-08,27,2022-08-27
51510,2022-08-27 00:00:00,-0.15631484836988976,-0.1818775036253346,2022,08,2022-08,27,2022-08-27
51610,2022-08-27 00:00:00,-0.11389690709081111,-0.18181818181818177,2022,08,2022-08,27,2022-08-27
51683,2022-08-27 00:00:00,-0.3599923111180726,-0.0473255826669573,2022,08,2022-08,27,2022-08-27
11001,2022-09-03 00:00:00,-0.8232404779860629,-0.07848675178971998,2022,09,2022-09,03,2022-09-03
24009,2022-09-03 00:00:00,-0.22881221288434056,0.3083278188712988,2022,09,2022-09,03,2022-09-03
24017,2022-09-03 00:00:00,-0.36135907917711746,-0.19047619047619047,2022,09,2022-09,03,2022-09-03
24021,2022-09-03 00:00:00,-0.16237974655613976,-0.19047619047619047,2022,09,2022-09,03,2022-09-03
24031,2022-09-03 00:00:00,-0.48136646726049376,-0.19047619047619047,2022,09,2022-09,03,2022-09-03
24033,2022-09-03 00:00:00,-0.2965604105719781,-0.04168085621838302,2022,09,2022-09,03,2022-09-03
24037,2022-09-03 00:00:00,-0.1514979732941193,-0.19047619047619047,2022,09,2022-09,03,2022-09-03
51013,2022-09-03 00:00:00,-0.42625308210175744,0.09438685333266661,2022,09,2022-09,03,2022-09-03
51059,2022-09-03 00:00:00,-0.0777680036601965,-0.19097464592766977,2022,09,2022-09,03,2022-09-03
51061,2022-09-03 00:00:00,-0.32193615257819314,-0.009878855247075102,2022,09,2022-09,03,2022-09-03
51107,2022-09-03 00:00:00,-0.30908424127460177,-0.1113760721767838,2022,09,2022-09,03,2022-09-03
51153,2022-09-03 00:00:00,-0.4548525251811735,-0.06867472988349466,2022,09,2022-09,03,2022-09-03
51187,2022-09-03 00:00:00,-0.2713156676170033,0.3678518574088454,2022,09,2022-09,03,2022-09-03
51510,2022-09-03 00:00:00,-0.14762716295414471,-0.1905275305874511,2022,09,2022-09,03,2022-09-03
51610,2022-09-03 00:00:00,-0.1075693011413216,-0.19047619047619058,2022,09,2022-09,03,2022-09-03
51683,2022-09-03 00:00:00,-0.35552151669728355,-0.04789221440506697,2022,09,2022-09,03,2022-09-03
11001,2022-09-10 00:00:00,-0.8057113097529609,-0.08005760389969385,2022,09,2022-09,10,2022-09-10
24009,2022-09-10 00:00:00,-0.24229300292643552,0.2862621711567668,2022,09,2022-09,10,2022-09-10
24017,2022-09-10 00:00:00,-0.34010266275493406,-0.20000000000000007,2022,09,2022-09,10,2022-09-10
24021,2022-09-10 00:00:00,-0.15282799675871978,-0.19999999999999996,2022,09,2022-09,10,2022-09-10
24031,2022-09-10 00:00:00,-0.4530507927157589,-0.19999999999999984,2022,09,2022-09,10,2022-09-10
24033,2022-09-10 00:00:00,-0.29333578234835256,-0.04211975306120763,2022,09,2022-09,10,2022-09-10
24037,2022-09-10 00:00:00,-0.14258632780622993,-0.19999999999999996,2022,09,2022-09,10,2022-09-10
51013,2022-09-10 00:00:00,-0.4354437734751713,0.09221097726104599,2022,09,2022-09,10,2022-09-10
51059,2022-09-10 00:00:00,-0.07319448976096384,-0.20028618187294678,2022,09,2022-09,10,2022-09-10
51061,2022-09-10 00:00:00,-0.32113312946658346,-0.009903313597448893,2022,09,2022-09,10,2022-09-10
51107,2022-09-10 00:00:00,-0.2993994388269472,-0.11456605137862286,2022,09,2022-09,10,2022-09-10
51153,2022-09-10 00:00:00,-0.4464672806742034,-0.06987415218216564,2022,09,2022-09,10,2022-09-10
51187,2022-09-10 00:00:00,-0.2895566729818124,0.3368721004444204,2022,09,2022-09,10,2022-09-10
51510,2022-09-10 00:00:00,-0.13893442063154524,-0.20003849703336585,2022,09,2022-09,10,2022-09-10
51610,2022-09-10 00:00:00,-0.1012416951918321,-0.19999999999999984,2022,09,2022-09,10,2022-09-10
51683,2022-09-10 00:00:00,-0.3510507222765373,-0.04847257919439252,2022,09,2022-09,10,2022-09-10
11001,2022-09-17 00:00:00,-0.7881821445612733,-0.08169261927205318,2022,09,2022-09,17,2022-09-17
24009,2022-09-17 00:00:00,-0.2557737929685304,0.2671438747569759,2022,09,2022-09,17,2022-09-17
24017,2022-09-17 00:00:00,-0.31884624633275066,-0.21052631578947378,2022,09,2022-09,17,2022-09-17
24021,2022-09-17 00:00:00,-0.14327624696129979,-0.21052631578947367,2022,09,2022-09,17,2022-09-17
24031,2022-09-17 00:00:00,-0.42473511817102394,-0.21052631578947367,2022,09,2022-09,17,2022-09-17
24033,2022-09-17 00:00:00,-0.2901111541247271,-0.042567991382543635,2022,09,2022-09,17,2022-09-17
24037,2022-09-17 00:00:00,-0.13367468231834054,-0.21052631578947367,2022,09,2022-09,17,2022-09-17
51013,2022-09-17 00:00:00,-0.4446344648118612,0.09013316066850319,2022,09,2022-09,17,2022-09-17
51059,2022-09-17 00:00:00,-0.06862659708537709,-0.21058336948590228,2022,09,2022-09,17,2022-09-17
51061,2022-09-17 00:00:00,-0.3203301063549737,-0.009927893357770001,2022,09,2022-09,17,2022-09-17
51107,2022-09-17 00:00:00,-0.28971463637929273,-0.11794415027363714,2022,09,2022-09,17,2022-09-17
