median_listing_price,active_listing_count,netinflow
575000.0,31.0,-46.0
582990.0,33.0,19.0
575000.0,29.0,23.0
567995.0,24.0,19.0
712000.0,82.0,-32.0
774450.0,99.0,-114.0
779000.0,125.0,-89.0
733250.0,139.0,-76.0
727450.0,140.0,-51.0
719900.0,142.0,-137.0
699000.0,150.0,-107.0
687000.0,146.0,-17.0
649500.0,159.0,-22.0
660000.0,150.0,-68.0
642500.0,139.0,-68.0
650000.0,111.0,-33.0
740000.0,84.0,-58.0
737090.0,77.0,-19.0
691571.4285714285,83.0,-40.0
694571.4285714286,89.0,-74.0
704450.0,92.0,-90.0
729900.0,105.0,-129.0
719450.0,115.0,-93.0
689514.2857142857,115.0,-147.0
677000.0,108.0,-61.0
712400.0,94.0,-28.0
699900.0,76.0,-51.0
702000.0,53.0,-120.0
742931.5,45.0,-73.0
700000.0,47.0,-109.0
682450.0,62.0,-76.0
639950.0,62.0,-105.0
649900.0,70.0,-106.0
732450.0,66.0,-134.0
699949.5,60.0,-33.0
745000.0,61.0,37.0
649450.0,55.0,-71.0
619900.0,68.0,-5.0
705395.0,59.0,-40.0
724750.0,48.0,-38.0
699900.0,34.0,-127.0
749499.5,22.0,6.0
675000.0,30.0,-96.0
674694.0,29.0,-8.0
650000.0,38.0,-110.0
674894.0,46.0,-43.0
654500.0,64.0,-56.0
649950.0,68.0,-94.0
669500.0,62.0,-70.0
649900.0,62.0,-89.0
647000.0,43.0,7.0
722200.0,19.0,-34.0
617500.0,39.0,-45.0
595000.0,45.0,-50.0
689000.0,49.0,-9.0
637400.0,63.0,6.0
664450.0,73.0,-17.0
639900.0,76.0,-74.0
659949.5,63.0,-106.0
676950.0,65.0,-110.0
659999.0,78.0,-45.0
642400.0,75.0,-54.0
632400.0,62.0,-77.0
715000.0,41.0,-61.0
754995.0,32.0,42.0
754995.0,25.0,-48.0
717042.8571428572,34.0,-30.0
762450.0,49.0,-84.0
770000.0,69.0,-17.0
754900.0,67.0,-89.0
749900.0,63.0,-132.0
749942.8571428572,52.0,-31.0
747492.8571428572,45.0,-81.0
699900.0,46.0,-82.0
649000.0,48.0,-29.0
643745.0,38.0,-63.0
634945.0,32.0,-70.0
610600.0,33.0,-77.0
603720.0,37.0,-32.0
597490.0,42.0,-78.0
597490.0,42.0,-105.0
637490.0,47.0,-62.0
631245.0,45.0,17.0
594500.0,52.0,-45.0
554990.0,58.0,-4.0
549900.0,60.0,-110.0
559900.0,54.0,-106.0
554900.0,47.0,11.0
550000.0,44.0,-75.0
568745.0,35.0,-85.0
568695.0,46.0,74.0
579990.0,53.0,-14.0
597490.0,55.0,18.0
615990.0,57.0,-108.0
598245.0,66.0,-45.0
615000.0,66.0,-62.0
615695.0,64.0,-51.0
595000.0,57.0,-11.0
579000.0,31.0,-52.0
589500.0,24.0,-65.0
664450.0,41.0,13.0
662400.0,42.0,14.0
649888.0,54.0,22.0
674499.5,55.0,7.0
647250.0,65.0,10.0
644900.0,59.0,-1.0
614950.0,54.0,-16.0
616950.0,56.0,5.0
599900.0,56.0,-19.0
589949.5,53.0,-6.0
599900.0,35.0,42.0
589900.0,18.0,-1.0
607200.0,18.0,-5.0
584950.0,21.0,12.0
619571.4285714285,28.0,7.0
628021.4285714286,40.0,-4.0
642450.0,51.0,53.0
659500.0,47.0,-56.0
659500.0,44.0,3.0
655428.5714285715,46.0,19.0
649950.0,45.0,17.0
629990.0,41.0,22.0
624000.0,32.0,50.0
712450.0,13.0,-4.0
654900.0,14.0,9.0
690000.0,15.0,21.0
647499.5,20.0,43.0
630000.0,26.0,10.0
659000.0,22.0,30.0
649949.5,14.0,9.0
654900.0,14.0,19.0
629900.0,23.0,1.0
634000.0,27.0,13.0
624900.0,25.0,30.0
644250.0,21.0,25.0
640000.0,15.0,27.0
649990.0,10.0,27.0
724944.0,9.0,-44.0
702500.0,11.0,11.0
728803.5,17.0,4.0
724500.0,22.0,-22.0
712194.0,39.0,-18.0
689000.0,44.0,-3.0
699444.0,38.0,8.0
710000.0,39.0,16.0
699000.0,25.0,16.0
687499.5,16.0,17.0
699694.0,11.0,-45.0
487000.0,32.0,-9.0
564900.0,27.0,0.0
629900.0,33.0,-7.0
637450.0,45.0,1.0
579450.0,54.0,-4.0
550000.0,64.0,-115.0
504950.0,86.0,-51.0
495000.0,94.0,-40.0
495000.0,94.0,-7.0
526999.5,87.0,19.0
524949.5,67.0,-35.0
524900.0,39.0,33.0
519900.0,28.0,-83.0
509500.0,26.0,-3.0
532528.5714285715,31.0,-47.0
569900.0,37.0,14.0
546950.0,48.0,-14.0
529900.0,50.0,-108.0
512450.0,42.0,-39.0
514942.85714285716,49.0,-35.0
515000.0,50.0,-24.0
529950.0,45.0,-68.0
529900.0,33.0,-69.0
549990.0,12.0,7.0
522000.0,10.0,-29.0
559000.0,11.0,3.0
537000.0,23.0,21.0
539500.0,28.0,-49.0
575000.0,28.0,-55.0
558999.5,25.0,-26.0
545000.0,25.0,-49.0
515000.0,39.0,-41.0
484900.0,33.0,-37.0
474900.0,47.0,-30.0
489450.0,40.0,5.0
516995.0,29.0,91.0
514990.0,27.0,-65.0
527500.0,27.0,105.0
529950.0,35.0,-105.0
532450.0,36.0,-61.0
565000.0,54.0,-20.0
572760.0,61.0,-148.0
572710.0,57.0,-58.0
547450.0,65.0,-17.0
552495.0,63.0,-11.0
569900.0,62.0,-16.0
579995.0,39.0,-29.0
586490.0,29.0,-11.0
899900.0,36.0,21.0
924900.0,42.0,-20.0
924900.0,51.0,40.0
917400.0,72.0,22.0
924900.0,69.0,32.0
924900.0,70.0,32.0
909900.0,69.0,44.0
899900.0,68.0,13.0
889500.0,61.0,-11.0
878500.0,63.0,-2.0
877400.0,52.0,-9.0
879900.0,37.0,-21.0
865000.0,32.0,13.0
897450.0,34.0,4.0
886428.5714285716,40.0,19.0
872500.0,45.0,24.0
887444.0,43.0,38.0
899000.0,48.0,20.0
875000.0,41.0,38.0
873500.0,40.0,6.0
856500.0,42.0,22.0
897500.0,44.0,4.0
909000.0,36.0,12.0
1067250.0,23.0,15.0
1047000.0,20.0,14.0
995000.0,23.0,44.0
999000.0,21.0,59.0
979000.0,24.0,62.0
1179900.0,26.0,39.0
1188125.0,25.0,61.0
1045000.0,30.0,43.0
1250000.0,21.0,57.0
1112500.0,17.0,19.0
1149900.0,16.0,14.0
1094950.0,18.0,27.0
950000.0,12.0,27.0
965000.0,8.0,19.0
1249500.0,7.0,-8.0
1029944.0,10.0,45.0
1045000.0,12.0,28.0
959000.0,18.0,39.0
954500.0,18.0,37.0
1001500.0,18.0,38.0
1006949.0,20.0,47.0
1099500.0,16.0,1.0
1149000.0,13.0,12.0
1137000.0,9.0,25.0
1149000.0,6.0,-25.0
330000.0,41.0,-80.0
326950.0,49.0,-25.0
325000.0,49.0,-29.0
322200.0,58.0,22.0
351950.0,52.0,10.0
349900.0,62.0,-27.0
345700.0,62.0,5.0
334950.0,59.0,-110.0
329900.0,60.0,-23.0
322000.0,59.0,-69.0
327500.0,41.0,-48.0
319000.0,27.0,-55.0
340000.0,18.0,-55.0
385450.0,18.0,-17.0
392814.2857142857,18.0,-31.0
355264.2857142857,17.0,-9.0
589499.5,20.0,-17.0
710000.0,23.0,-68.0
559950.0,26.0,-25.0
367100.0,26.0,-16.0
372450.0,20.0,-65.0
536886.0,19.0,-68.0
365000.0,17.0,-28.0
377450.0,14.0,-76.0
341000.0,9.0,-31.0
320000.0,12.0,-41.0
381500.0,17.0,-80.0
382400.0,13.0,-23.0
365000.0,20.0,-89.0
372450.0,19.0,-38.0
362450.0,21.0,-36.0
319000.0,23.0,-47.0
324997.5,26.0,-66.0
319000.0,31.0,-38.0
319000.0,38.0,-36.0
314450.0,35.0,-83.0
298500.0,28.0,-59.0
284500.0,30.0,-82.0
331750.0,32.0,-58.0
326500.0,28.0,-49.0
364000.0,32.0,-1.0
364950.0,34.0,-47.0
344450.0,40.0,40.0
349999.5,42.0,-28.0
357499.5,50.0,-39.0
345000.0,48.0,-57.0
345000.0,42.0,23.0
342500.0,33.0,3.0
595000.0,35.0,29.0
591950.0,41.0,-4.0
584900.0,43.0,-48.0
619000.0,44.0,52.0
594450.0,56.0,-47.0
609000.0,57.0,-63.0
565000.0,57.0,-46.0
510000.0,67.0,-47.0
569000.0,55.0,14.0
575000.0,57.0,-33.0
562450.0,56.0,-28.0
564900.0,38.0,-40.0
553000.0,25.0,-39.0
600000.0,26.0,5.0
585671.4285714285,35.0,-56.0
599900.0,43.0,-69.0
599999.0,43.0,-45.0
630000.0,42.0,-56.0
615000.0,39.0,-40.0
642428.5714285715,42.0,-67.0
652378.5714285714,49.0,-59.0
628264.5,47.0,-86.0
627000.0,35.0,2.0
613000.0,24.0,-14.0
692450.0,17.0,-17.0
649900.0,25.0,-32.0
629950.0,24.0,9.0
649950.0,35.0,-41.0
650000.0,25.0,-62.0
639900.0,29.0,-87.0
620000.0,33.0,-75.0
599900.0,35.0,-82.0
595000.0,40.0,-104.0
615000.0,38.0,-43.0
654950.0,36.0,-52.0
643450.0,27.0,-90.0
565000.0,24.0,-28.0
572400.0,18.0,19.0
587450.0,26.0,-8.0
642450.0,26.0,-36.0
635000.0,33.0,-13.0
662450.0,41.0,-107.0
649950.0,48.0,-101.0
649900.0,54.0,-7.0
642394.0,61.0,-71.0
619000.0,66.0,-86.0
604000.0,42.0,-43.0
604495.0,27.0,-21.0
1099250.0,36.0,-50.0
1072000.0,41.0,11.0
1069000.0,49.0,-28.0
1075000.0,58.0,-63.0
899375.0,59.0,-28.0
800000.0,58.0,-42.0
850000.0,57.0,-56.0
714900.0,61.0,-67.0
679000.0,67.0,5.0
702450.0,69.0,-30.0
774900.0,60.0,-8.0
825000.0,50.0,-49.0
884950.0,36.0,-26.0
889500.0,34.0,-48.0
858671.4285714284,40.0,37.0
829121.4285714286,50.0,-40.0
889950.0,44.0,1.0
899900.0,48.0,-92.0
964500.0,46.0,-58.0
942428.5714285716,44.0,-11.0
831428.5714285714,42.0,-19.0
862000.0,41.0,-51.0
980000.0,40.0,-25.0
1150000.0,34.0,-11.0
1235000.0,31.0,-6.0
1349900.0,30.0,-6.0
1287449.5,38.0,-61.0
1150000.0,37.0,-60.0
1249900.0,44.0,-48.0
1169500.0,46.0,-47.0
1174500.0,43.0,-59.0
899900.0,40.0,-23.0
897450.0,50.0,-36.0
1099900.0,50.0,-45.0
1099900.0,46.0,-33.0
1087450.0,37.0,-25.0
649900.0,29.0,-55.0
749950.0,27.0,-17.0
634950.0,30.0,-96.0
812500.0,35.0,-11.0
849000.0,40.0,-16.0
700000.0,43.0,-69.0
700000.0,33.0,-65.0
694000.0,43.0,-9.0
724499.5,34.0,-12.0
695000.0,41.0,13.0
669500.0,35.0,-62.0
689749.5,29.0,-32.0
1074500.0,22.0,8.0
1045000.0,25.0,4.0
929000.0,32.0,20.0
929250.0,42.0,-35.0
1149888.0,51.0,10.0
1299000.0,49.0,-30.0
1247500.0,51.0,-28.0
1171500.0,48.0,-12.0
1074900.0,51.0,2.0
914000.0,54.0,-37.0
962400.0,48.0,-3.0
1024900.0,34.0,4.0
1200000.0,24.0,-10.0
1224450.0,28.0,-6.0
1085857.1428571427,34.0,23.0
952000.0,41.0,6.0
884475.0,41.0,-25.0
869950.0,36.0,-51.0
829950.0,28.0,-61.0
819285.7142857143,29.0,-20.0
802000.0,21.0,-13.0
819950.0,21.0,-14.0
789900.0,16.0,-14.0
1212000.0,11.0,-19.0
1255500.0,9.0,-25.0
1425000.0,10.0,-5.0
1250000.0,20.0,40.0
1299900.0,18.0,-21.0
1299900.0,24.0,14.0
987500.0,27.0,-15.0
1399900.0,27.0,-61.0
904900.0,31.0,-38.0
874500.0,37.0,-59.0
980000.0,33.0,7.0
889915.0,29.0,10.0
879830.0,21.0,16.0
725000.0,18.0,24.0
712450.0,14.0,-13.0
665000.0,20.0,-37.0
602000.0,24.0,-38.0
649000.0,31.0,31.0
664950.0,37.0,-58.0
789000.0,42.0,-41.0
779450.0,38.0,10.0
749950.0,32.0,-19.0
734500.0,30.0,18.0
699500.0,22.0,5.0
694499.5,19.0,19.0
1698500.0,88.0,2.0
1669000.0,93.0,2.0
1490000.0,127.0,10.0
1462500.0,147.0,1.0
1494500.0,160.0,48.0
1598000.0,164.0,-14.0
1574000.0,163.0,49.0
1591500.0,153.0,18.0
1588000.0,149.0,21.0
1586500.0,146.0,13.0
1588500.0,133.0,-13.0
1640000.0,107.0,-16.0
1600000.0,98.0,-13.0
1594500.0,103.0,-5.0
1557142.8571428568,124.0,0.0
1500000.0,151.0,20.0
1535000.0,175.0,36.0
1499000.0,182.0,24.0
1499250.0,179.0,33.0
1490928.5714285714,176.0,8.0
1479500.0,171.0,35.0
1587000.0,165.0,16.0
1599900.0,146.0,14.0
1795000.0,113.0,14.0
1799500.0,90.0,-30.0
1895000.0,89.0,23.0
1894000.0,108.0,54.0
1834500.0,104.0,105.0
2040000.0,104.0,78.0
2249495.0,98.0,51.0
2248775.0,94.0,28.0
2143995.0,92.0,-2.0
2224990.0,89.0,36.0
2299000.0,86.0,22.0
2295500.0,84.0,27.0
2699900.0,60.0,17.0
2750000.0,51.0,1.0
2750000.0,43.0,11.0
2762000.0,46.0,4.0
2697450.0,46.0,68.0
2500000.0,45.0,53.0
2322500.0,43.0,17.0
2447500.0,55.0,40.0
2300000.0,53.0,113.0
2249500.0,49.0,27.0
2110000.0,53.0,-3.0
2150000.0,39.0,39.0
2545000.0,25.0,9.0
629945.0,68.0,43.0
639990.0,64.0,-28.0
653990.0,68.0,17.0
669000.0,72.0,-20.0
625000.0,97.0,-10.0
599000.0,98.0,-17.0
597000.0,119.0,-14.0
572499.5,119.0,-7.0
579977.0,115.0,-6.0
602450.0,105.0,8.0
632475.0,87.0,-11.0
663999.0,69.0,5.0
774495.0,46.0,23.0
824375.0,39.0,0.0
778857.1428571428,52.0,-18.0
724250.0,67.0,-31.0
662400.0,76.0,14.0
649888.0,77.0,-57.0
657400.0,72.0,-61.0
635714.2857142857,86.0,-88.0
627500.0,93.0,-16.0
631745.0,76.0,-24.0
635000.0,71.0,22.0
642450.0,59.0,34.0
699900.0,47.0,-3.0
699900.0,48.0,-16.0
677887.0,51.0,-18.0
650000.0,49.0,21.0
705000.0,55.0,-19.0
696949.5,55.0,14.0
665000.0,48.0,-18.0
700000.0,48.0,16.0
724450.0,48.0,-104.0
684888.0,50.0,-32.0
679900.0,48.0,-38.0
627499.5,36.0,10.0
749000.0,17.0,-8.0
799000.0,19.0,16.0
649250.0,23.0,-80.0
597500.0,24.0,-62.0
650000.0,28.0,-35.0
664500.0,31.0,-71.0
572450.0,39.0,-99.0
554700.0,49.0,-97.0
526850.0,52.0,-37.0
530000.0,42.0,-86.0
549900.0,25.0,-49.0
520000.0,17.0,-40.0
1777500.0,107.0,-33.0
1777000.0,116.0,34.0
1675000.0,129.0,63.0
1624497.5,168.0,20.0
1649000.0,176.0,87.0
1598000.0,178.0,7.0
1699999.0,175.0,5.0
1697250.0,170.0,20.0
1650000.0,181.0,-18.0
1657450.0,201.0,53.0
1712400.0,186.0,66.0
1875000.0,132.0,7.0
1895000.0,112.0,33.0
1912497.5,118.0,23.0
1845857.1428571432,141.0,53.0
1783857.1428571427,161.0,29.0
1699900.0,173.0,40.0
1675000.0,182.0,2.0
1649450.0,168.0,47.0
1692371.4285714286,156.0,66.0
1772444.0,151.0,-11.0
1797444.0,161.0,88.0
1775000.0,151.0,19.0
1887450.0,127.0,-3.0
2067450.0,113.0,2.0
2199000.0,113.0,28.0
2117000.0,137.0,92.0
1990000.0,161.0,80.0
1995995.0,154.0,50.0
1899949.0,155.0,51.0
1997497.5,135.0,41.0
1950000.0,136.0,74.0
2097499.5,146.0,17.0
1999000.0,152.0,22.0
2124450.0,125.0,-1.0
2275000.0,107.0,-28.0
2495000.0,96.0,7.0
2447000.0,96.0,11.0
2499999.0,92.0,39.0
2449950.0,101.0,59.0
2399000.0,104.0,84.0
2453975.0,104.0,1.0
2588000.0,97.0,17.0
2457499.5,100.0,-1.0
2457499.5,109.0,24.0
2449999.0,96.0,-46.0
2795000.0,88.0,32.0
2795000.0,66.0,10.0
1549944.0,94.0,-32.0
1550000.0,93.0,-36.0
1649900.0,99.0,-58.0
1479000.0,137.0,-83.0
1450000.0,148.0,4.0
1449000.0,152.0,10.0
1375000.0,159.0,25.0
1299999.5,156.0,-25.0
1300000.0,158.0,-17.0
1300000.0,149.0,-131.0
1380000.0,137.0,-38.0
1359000.0,108.0,-76.0
1599950.0,91.0,98.0
1437000.0,105.0,-69.0
1404000.0,120.0,-37.0
1427000.0,140.0,-20.0
1472500.0,146.0,34.0
1404000.0,152.0,-56.0
1421500.0,145.0,-33.0
1460671.4285714286,143.0,-46.0
1473121.4285714286,137.0,-30.0
1454450.0,139.0,-75.0
1350000.0,125.0,47.0
1456000.0,106.0,-7.0
1529888.0,100.0,7.0
1570000.0,112.0,-22.0
1502000.0,125.0,-16.0
1409450.0,135.0,27.0
1479888.0,136.0,-41.0
1449500.0,125.0,-69.0
1467000.0,123.0,37.0
1325000.0,131.0,-68.0
1199995.0,150.0,40.0
1033999.0,156.0,-50.0
1016999.5,158.0,79.0
1120000.0,139.0,-133.0
1075000.0,118.0,-59.0
869990.0,120.0,-9.0
859990.0,120.0,-97.0
769975.0,124.0,-14.0
729000.0,150.0,-131.0
662500.0,164.0,-62.0
749475.0,151.0,-39.0
794495.0,140.0,89.0
799495.0,139.0,21.0
749000.0,124.0,-57.0
775000.0,117.0,-136.0
954995.0,93.0,2.0
749950.0,33.0,-4.0
1171950.0,30.0,26.0
1137000.0,47.0,24.0
1059000.0,63.0,34.0
1034450.0,70.0,26.0
1125000.0,69.0,-17.0
1044750.0,70.0,19.0
879949.5,74.0,8.0
830000.0,76.0,-9.0
879949.5,64.0,12.0
875000.0,58.0,13.0
750000.0,38.0,32.0
849900.0,27.0,17.0
1050000.0,36.0,6.0
967757.1428571428,52.0,25.0
932307.1428571428,59.0,6.0
930000.0,64.0,32.0
919900.0,67.0,22.0
914000.0,69.0,16.0
899957.1428571428,74.0,15.0
899450.0,73.0,37.0
899450.0,71.0,14.0
999500.0,49.0,32.0
1059950.0,33.0,-7.0
919900.0,25.0,26.0
1299999.0,25.0,0.0
1099499.5,34.0,33.0
1071000.0,35.0,35.0
1215000.0,33.0,54.0
1037500.0,39.0,44.0
1123350.0,35.0,14.0
1295000.0,35.0,4.0
1199000.0,35.0,13.0
1105000.0,42.0,0.0
844450.0,40.0,18.0
892000.0,31.0,21.0
985000.0,22.0,16.0
1364850.0,17.0,33.0
942000.0,19.0,4.0
1054950.0,27.0,8.0
949750.0,32.0,0.0
1049500.0,42.0,-29.0
932350.0,43.0,29.0
877500.0,49.0,-15.0
885000.0,50.0,33.0
800000.0,43.0,4.0
864000.0,25.0,26.0
1287450.0,17.0,-11.0
554000.0,16.0,-28.0
509900.0,20.0,-39.0
539900.0,26.0,-50.0
530000.0,31.0,-23.0
544950.0,40.0,23.0
540000.0,45.0,-20.0
534945.0,47.0,-6.0
517495.0,49.0,-37.0
499000.0,50.0,-37.0
494500.0,50.0,-60.0
477000.0,51.0,-21.0
479900.0,32.0,-4.0
472444.0,19.0,39.0
501450.0,17.0,-14.0
524514.2857142857,16.0,1.0
541564.2857142857,18.0,-24.0
590000.0,22.0,-35.0
597500.0,27.0,-35.0
574900.0,29.0,-65.0
563800.0,25.0,47.0
549000.0,25.0,-14.0
599949.5,24.0,19.0
599900.0,29.0,37.0
577499.5,21.0,-17.0
570000.0,12.0,-21.0
615000.0,9.0,9.0
626450.0,9.0,-12.0
549950.0,12.0,-6.0
569900.0,19.0,-10.0
557495.0,24.0,-46.0
574500.0,16.0,4.0
545000.0,15.0,-38.0
542450.0,8.0,20.0
569900.0,13.0,8.0
530450.0,14.0,-56.0
572500.0,9.0,-31.0
545000.0,11.0,4.0
547450.0,6.0,-4.0
552495.0,5.0,3.0
575000.0,8.0,15.0
595000.0,16.0,-48.0
580000.0,17.0,-27.0
568944.0,19.0,-36.0
572950.0,29.0,-12.0
604997.5,26.0,-20.0
630000.0,25.0,-5.0
624500.0,14.0,11.0
664994.5,6.0,-25.0
475400.0,28.0,-22.0
485392.5,22.0,-13.0
489900.0,24.0,-20.0
494999.0,25.0,27.0
512400.0,36.0,36.0
499000.0,36.0,-83.0
483375.0,42.0,4.0
472000.0,49.0,-19.0
485000.0,52.0,-4.0
494499.5,52.0,-25.0
494950.0,40.0,11.0
514950.0,28.0,-31.0
447500.0,24.0,-15.0
464990.0,14.0,-34.0
496371.0,15.0,-3.0
522499.5,26.0,18.0
494950.0,23.0,18.0
525000.0,24.0,-30.0
512500.0,29.0,43.0
531385.7142857143,27.0,-1.0
542450.0,34.0,-22.0
527450.0,35.0,17.0
527000.0,30.0,-2.0
500000.0,11.0,-2.0
512000.0,10.0,1.0
500000.0,11.0,13.0
502450.0,10.0,-17.0
544500.0,14.0,6.0
559900.0,17.0,60.0
552500.0,14.0,-11.0
509900.0,16.0,4.0
540000.0,18.0,-12.0
525000.0,25.0,12.0
488000.0,25.0,35.0
472500.0,15.0,-27.0
525750.0,11.0,-54.0
579900.0,8.0,15.0
549500.0,9.0,-11.0
564500.0,12.0,-38.0
559500.0,12.0,-21.0
529999.0,21.0,-40.0
549975.0,37.0,25.0
547450.0,39.0,-5.0
537500.0,49.0,10.0
544444.0,45.0,7.0
525000.0,40.0,-32.0
522500.0,25.0,-6.0
519500.0,17.0,-21.0
474500.0,21.0,12.0
465000.0,23.0,22.0
570000.0,25.0,-1.0
552400.0,39.0,-55.0
532900.0,50.0,41.0
535000.0,59.0,-38.0
515000.0,51.0,4.0
529000.0,62.0,39.0
545000.0,56.0,8.0
537449.5,58.0,30.0
539900.0,50.0,-9.0
539900.0,35.0,9.0
554950.0,23.0,-5.0
589950.0,25.0,-18.0
621000.0,29.0,-19.0
629450.0,35.0,-27.0
629450.0,37.0,15.0
615000.0,36.0,14.0
572900.0,39.0,67.0
578571.4285714285,40.0,14.0
536071.4285714286,33.0,11.0
549950.0,30.0,13.0
599900.0,27.0,-6.0
499900.0,19.0,22.0
515000.0,13.0,-9.0
509888.0,10.0,21.0
575000.0,21.0,24.0
604500.0,23.0,15.0
599900.0,18.0,-32.0
571866.5,20.0,6.0
580000.0,17.0,45.0
569000.0,19.0,-38.0
504975.0,25.0,54.0
525000.0,26.0,45.0
497499.5,15.0,-17.0
499995.0,15.0,13.0
635000.0,9.0,-11.0
525000.0,6.0,21.0
587500.0,13.0,-20.0
589950.0,17.0,-4.0
650000.0,19.0,-23.0
659500.0,31.0,-71.0
627450.0,36.0,56.0
630000.0,48.0,4.0
625000.0,42.0,-31.0
600000.0,31.0,26.0
600000.0,21.0,-27.0
544450.0,9.0,32.0
429900.0,25.0,-58.0
415000.0,30.0,-55.0
429900.0,30.0,-31.0
459990.0,35.0,-46.0
469900.0,41.0,-48.0
459990.0,40.0,-47.0
459990.0,41.0,-75.0
459945.0,38.0,-77.0
489900.0,42.0,-37.0
474950.0,44.0,-77.0
462495.0,40.0,-28.0
449000.0,34.0,-24.0
469990.0,20.0,-25.0
462995.0,21.0,-38.0
452851.0,26.0,-27.0
434456.0,29.0,-41.0
464950.0,33.0,-40.0
447000.0,31.0,-56.0
410000.0,35.0,-48.0
416428.5714285714,33.0,-103.0
423928.5714285714,27.0,-62.0
409499.5,27.0,-68.0
449500.0,28.0,-60.0
459750.0,19.0,-62.0
484950.0,17.0,-53.0
500000.0,17.0,-55.0
499000.0,20.0,-78.0
499995.0,23.0,-29.0
499900.0,18.0,-51.0
415250.0,18.0,-37.0
452475.0,10.0,-67.0
359000.0,11.0,-54.0
339999.0,15.0,-55.0
340000.0,13.0,-33.0
342500.0,7.0,-29.0
397250.0,6.0,-30.0
459500.0,6.0,-35.0
500000.0,3.0,-15.0
537000.0,5.0,-38.0
535000.0,5.0,-9.0
525000.0,7.0,-47.0
514450.0,9.0,3.0
382450.0,14.0,7.0
466905.0,16.0,-23.0
510000.0,19.0,-13.0
479900.0,17.0,-19.0
511345.5,12.0,-77.0
455240.0,7.0,-49.0
1174950.0,64.0,-12.0
1229258.5,63.0,-71.0
1199000.0,69.0,-33.0
945165.0,91.0,-56.0
946300.0,81.0,-11.0
1049000.0,79.0,-30.0
997880.0,85.0,-4.0
1140000.0,92.0,13.0
985000.0,96.0,-65.0
1324500.0,94.0,16.0
1336950.0,88.0,4.0
1374900.0,71.0,-19.0
1449900.0,58.0,16.0
1485000.0,55.0,1.0
1442428.5714285714,52.0,-51.0
1417428.0714285714,58.0,-31.0
1364687.5,72.0,-69.0
1424999.0,68.0,-30.0
1375000.0,67.0,31.0
1382856.7142857143,72.0,-34.0
1390349.7142857143,76.0,-1.0
1399000.0,83.0,-25.0
1435000.0,75.0,-57.0
1460000.0,59.0,-45.0
1482400.0,45.0,19.0
1485000.0,51.0,-10.0
1484450.0,60.0,-59.0
1450000.0,62.0,-30.0
1450000.0,59.0,-15.0
1399450.0,67.0,-76.0
1416999.5,70.0,-19.0
1485000.0,67.0,-40.0
1485000.0,69.0,-73.0
1399900.0,68.0,-34.0
1349500.0,62.0,-51.0
1468000.0,44.0,-23.0
1568000.0,35.0,6.0
1624500.0,30.0,-42.0
1369450.0,37.0,-1.0
1137495.0,37.0,-48.0
1074900.0,42.0,13.0
1169995.0,45.0,-260.0
1250000.0,55.0,-94.0
1194995.0,51.0,-124.0
1112495.0,54.0,-33.0
1249990.0,43.0,-45.0
1384650.0,39.0,-2.0
1599900.0,34.0,-61.0
939700.0,27.0,25.0
1074000.0,30.0,1.0
889900.0,40.0,14.0
929700.0,41.0,-8.0
929000.0,51.0,-4.0
994900.0,41.0,1.0
994950.0,44.0,17.0
975000.0,42.0,0.0
975000.0,38.0,-8.0
862000.0,46.0,3.0
907450.0,40.0,-17.0
950000.0,25.0,-31.0
937500.0,19.0,5.0
937500.0,17.0,-17.0
923857.1428571428,27.0,13.0
898807.1428571428,35.0,-1.0
899000.0,47.0,0.0
878000.0,54.0,-9.0
899900.0,46.0,12.0
873714.2857142857,44.0,12.0
868714.2857142857,33.0,47.0
900000.0,35.0,9.0
960000.0,36.0,40.0
977500.0,22.0,12.0
1034000.0,16.0,-12.0
968000.0,17.0,4.0
1249500.0,27.0,4.0
1300000.0,26.0,13.0
1179000.0,26.0,-2.0
1300000.0,28.0,-36.0
1086950.0,33.0,-15.0
899900.0,31.0,-15.0
849500.0,33.0,24.0
749990.0,37.0,1.0
632450.0,31.0,24.0
734000.0,26.0,-10.0
799000.0,20.0,10.0
746000.0,21.0,-24.0
733000.0,21.0,2.0
702500.0,27.0,-4.0
675000.0,29.0,-8.0
735000.0,36.0,-32.0
657495.0,35.0,-30.0
659940.0,33.0,36.0
649995.0,38.0,-24.0
635000.0,37.0,-13.0
537470.0,28.0,-4.0
539925.0,20.0,-23.0
1004950.0,37.0,-18.0
1036500.0,41.0,3.0
1149000.0,56.0,-7.0
1148998.5,69.0,49.0
1100000.0,76.0,60.0
1100000.0,92.0,-63.0
1079000.0,90.0,-11.0
1109500.0,77.0,12.0
1024000.0,83.0,-29.0
1022500.0,85.0,4.0
949999.0,73.0,-9.0
1029990.0,62.0,8.0
1097500.0,48.0,49.0
1137450.0,50.0,33.0
1139228.5714285714,67.0,7.0
1112000.0,81.0,42.0
1099000.0,91.0,46.0
1069000.0,86.0,-25.0
1047950.0,82.0,-61.0
1019285.1428571428,82.0,39.0
1019285.1428571428,81.0,52.0
1085000.0,76.0,41.0
975000.0,61.0,42.0
1187000.0,41.0,19.0
1310000.0,32.0,36.0
1249500.0,38.0,-16.0
1195000.0,40.0,25.0
1082500.0,35.0,33.0
1170000.0,38.0,60.0
1150000.0,37.0,39.0
1162000.0,37.0,37.0
